date,strategy_return,equity,executed_regime,executed_position
2021-01-03,-0.0014999999999998,16.999878137985135,BASE,0.2374773999088686
2021-01-04,0.0,16.999878137985135,BASE,0.0
2021-01-05,0.0,16.999878137985135,BASE,0.0
2021-01-06,0.0,16.999878137985135,BASE,0.0
2021-01-07,0.0,16.999878137985135,BASE,0.0
2021-01-08,0.0,16.999878137985135,BASE,0.0
2021-01-09,0.0,16.999878137985135,BASE,0.0
2021-01-10,0.0,16.999878137985135,BASE,0.0
2021-01-11,0.0,16.999878137985135,BASE,0.0
2021-01-12,0.0,16.999878137985135,BASE,0.0
2021-01-13,0.0,16.999878137985135,BASE,0.0
2021-01-14,0.0,16.999878137985135,CASH,CASH
2021-01-15,0.0,16.999878137985135,CASH,CASH
2021-01-16,0.0,16.999878137985135,CASH,CASH
2021-01-17,0.0,16.999878137985135,CASH,CASH
2021-01-18,0.0,16.999878137985135,CASH,CASH
2021-01-19,0.0,16.999878137985135,CASH,CASH
2021-01-20,0.0,16.999878137985135,CASH,CASH
2021-01-21,0.0,16.999878137985135,CASH,CASH
2021-01-22,0.0,16.999878137985135,CASH,CASH
2021-01-23,0.0,16.999878137985135,CASH,CASH
2021-01-24,0.0,16.999878137985135,CASH,CASH
2021-01-25,0.0,16.999878137985135,CASH,CASH
2021-01-26,0.0,16.999878137985135,CASH,CASH
2021-01-27,0.0,16.999878137985135,CASH,CASH
2021-01-28,0.0,16.999878137985135,CASH,CASH
2021-01-29,0.0,16.999878137985135,CASH,CASH
2021-01-30,0.0,16.999878137985135,CASH,CASH
2021-01-31,0.0,16.999878137985135,CASH,CASH
2021-02-01,0.0,16.999878137985135,CASH,CASH
2021-02-02,0.0,16.999878137985135,CASH,CASH
2021-02-03,0.0,16.999878137985135,CASH,CASH
2021-02-04,0.0,16.999878137985135,CASH,CASH
2021-02-05,0.0,16.999878137985135,CASH,CASH
2021-02-06,0.0,16.999878137985135,CASH,CASH
2021-02-07,0.0,16.999878137985135,CASH,CASH
2021-02-08,0.0,16.999878137985135,CASH,CASH
2021-02-09,0.0,16.999878137985135,CASH,CASH
2021-02-10,0.0,16.999878137985135,CASH,CASH
2021-02-11,0.0,16.999878137985135,CASH,CASH
2021-02-12,0.0,16.999878137985135,CASH,CASH
2021-02-13,0.0,16.999878137985135,CASH,CASH
2021-02-14,0.0,16.999878137985135,CASH,CASH
2021-02-15,0.0,16.999878137985135,CASH,CASH
2021-02-16,0.0,16.999878137985135,CASH,CASH
2021-02-17,0.0,16.999878137985135,CASH,CASH
2021-02-18,0.0,16.999878137985135,CASH,CASH
2021-02-19,0.0,16.999878137985135,CASH,CASH
2021-02-20,0.0,16.999878137985135,CASH,CASH
2021-02-21,0.0,16.999878137985135,CASH,CASH
2021-02-22,0.0,16.999878137985135,CASH,CASH
2021-02-23,0.0,16.999878137985135,CASH,CASH
2021-02-24,0.0,16.999878137985135,CASH,CASH
2021-02-25,0.0,16.999878137985135,CASH,CASH
2021-02-26,0.0,16.999878137985135,CASH,CASH
2021-02-27,0.0,16.999878137985135,CASH,CASH
2021-02-28,0.0,16.999878137985135,CASH,CASH
2021-03-01,0.0,16.999878137985135,CASH,CASH
2021-03-02,0.0,16.999878137985135,CASH,CASH
2021-03-03,0.0,16.999878137985135,CASH,CASH
2021-03-04,0.0,16.999878137985135,CASH,CASH
2021-03-05,0.0,16.999878137985135,CASH,CASH
2021-03-06,0.0,16.999878137985135,CASH,CASH
2021-03-07,0.0,16.999878137985135,CASH,CASH
2021-03-08,0.0,16.999878137985135,CASH,CASH
2021-03-09,0.0,16.999878137985135,CASH,CASH
2021-03-10,0.0,16.999878137985135,CASH,CASH
2021-03-11,0.0344049292061336,17.584757741835414,BTC,BTC
2021-03-12,-0.0095449167052659,17.416912693907314,BTC,BTC
2021-03-13,0.0693210550119778,18.62427145690048,BTC,BTC
2021-03-14,-0.0362827000350883,17.9485326022577,BTC,BTC
2021-03-15,-0.0570324976245716,16.92488295925489,BTC,BTC
2021-03-16,0.0232990799421637,17.319217160334336,BTC,BTC
2021-03-17,0.0353636814980471,17.931688439787912,BTC,BTC
2021-03-18,-0.0214691264079879,17.54671075396545,BTC,BTC
2021-03-19,0.0066238020432916,17.662936692510613,BTC,BTC
2021-03-20,0.0012453901007425,17.684933939017508,BTC,BTC
2021-03-21,0.0,17.684933939017508,BASE,0.0
2021-03-22,0.0,17.684933939017508,BASE,0.0
2021-03-23,-0.0389900006238395,16.995398353702655,BASE,0.0
2021-03-24,-0.0014999999999999,16.9699052561721,BASE,0.0103198956464767
2021-03-25,0.0712536555114478,18.17907303935729,BASE,0.0
2021-03-26,0.0143851251753956,18.440581280601112,BASE,0.0965661708271918
2021-03-27,-0.00070784708783,18.427528168843747,BASE,0.0405220984693996
2021-03-28,0.0333079766924482,19.04131184759103,BASE,0.0117974305273854
2021-03-29,0.0192780591535037,19.4083913837492,BASE,0.0435913896420725
2021-03-30,-0.0001024740678476,19.40640252693373,BASE,0.1114782709616328
2021-03-31,-0.000342352940175,19.39975868797041,BASE,0.4090142655198028
2021-04-01,0.0039095415497567,19.475602850616287,BASE,0.156212086750355
2021-04-02,-0.0321979589146805,18.84852819019351,BASE,0.0802549867904784
2021-04-03,0.02015829785981,19.228482435670458,BASE,0.1308764684467428
2021-04-04,0.0159441228919756,19.535063722650985,BASE,0.2379507428579264
2021-04-05,-0.0007080545511487,19.521231831875177,BASE,0.4263235936434573
2021-04-06,-0.0704191344610623,18.14656358266079,BASE,0.1951115311409461
2021-04-07,0.059583288769373,19.22779552077825,BASE,0.0352810142478915
2021-04-08,-0.0065322092229604,19.10219553754023,BASE,0.0939746409241013
2021-04-09,0.032232312627306,19.71790347597416,BASE,0.0908133065497643
2021-04-10,0.0083759473913636,19.8830595981569,BASE,0.317341521684193
2021-04-11,-0.0063541201844414,19.7567202478358,BASE,0.1581941982690362
2021-04-12,0.0755488401031019,21.24931754680126,BASE,0.1409409215971837
2021-04-13,0.0580247826408431,22.482304578720655,BASE,0.2590512054193674
2021-04-14,0.0334785825865329,23.234980269294944,BASE,0.2283134305326066
2021-04-15,-0.0363438926986044,22.39053063953349,BASE,0.4682552967822377
2021-04-16,-0.0433695055455346,21.419464396794783,BASE,1.0403118703077172
2021-04-17,-0.0353641698308595,20.661982820180484,BASE,0.0559843475707952
2021-04-18,-0.0122051630979229,20.4097999499337,BASE,0.1773526397578613
2021-04-19,0.0142336024894513,20.70030492931028,BASE,0.2777905472028416
2021-04-20,-0.0467411608329642,19.732748647317987,BASE,0.1491117155279293
2021-04-21,-0.0389805239606205,18.963555765862303,BASE,0.0583418698367108
2021-04-22,-0.0109462080023277,18.755976739985435,BASE,0.0563241639188738
2021-04-23,-0.0015000000000002,18.72784277487545,BASE,0.053093610499868
2021-04-24,0.0,18.72784277487545,BASE,0.0
2021-04-25,0.0,18.72784277487545,BASE,0.0
2021-04-26,0.0,18.72784277487545,BASE,0.0
2021-04-27,0.0,18.72784277487545,BASE,0.0
2021-04-28,0.0,18.72784277487545,BASE,0.0
2021-04-29,0.0,18.72784277487545,BASE,0.0
2021-04-30,0.0,18.72784277487545,BASE,0.0
2021-05-01,0.0,18.72784277487545,BASE,0.0
2021-05-02,0.0,18.72784277487545,BASE,0.0
2021-05-03,0.0,18.72784277487545,BASE,0.0
2021-05-04,0.0,18.72784277487545,BASE,0.0
2021-05-05,0.0,18.72784277487545,BASE,0.0
2021-05-06,0.0,18.72784277487545,BASE,0.0
2021-05-07,0.0,18.72784277487545,BASE,0.0
2021-05-08,0.0,18.72784277487545,BASE,0.0
2021-05-09,0.0,18.72784277487545,BASE,0.0
2021-05-10,0.0,18.72784277487545,BASE,0.0
2021-05-11,-0.1257050029274735,16.373659244034467,BASE,0.0
2021-05-12,-0.0014999999999997,16.34909875516842,BASE,0.1055916839638922
2021-05-13,0.0,16.34909875516842,CASH,CASH
2021-05-14,0.0,16.34909875516842,BASE,0.0
2021-05-15,0.0,16.34909875516842,BASE,0.0
2021-05-16,0.0,16.34909875516842,BASE,0.0
2021-05-17,0.0,16.34909875516842,BASE,0.0
2021-05-18,0.0,16.34909875516842,CASH,CASH
2021-05-19,0.0,16.34909875516842,CASH,CASH
2021-05-20,0.0,16.34909875516842,CASH,CASH
2021-05-21,0.0,16.34909875516842,CASH,CASH
2021-05-22,0.0,16.34909875516842,CASH,CASH
2021-05-23,0.0,16.34909875516842,CASH,CASH
2021-05-24,0.0,16.34909875516842,CASH,CASH
2021-05-25,0.0,16.34909875516842,CASH,CASH
2021-05-26,0.0,16.34909875516842,CASH,CASH
2021-05-27,0.0,16.34909875516842,CASH,CASH
2021-05-28,0.0,16.34909875516842,CASH,CASH
2021-05-29,0.0,16.34909875516842,CASH,CASH
2021-05-30,0.0,16.34909875516842,CASH,CASH
2021-05-31,0.0,16.34909875516842,CASH,CASH
2021-06-01,0.0,16.34909875516842,CASH,CASH
2021-06-02,0.0,16.34909875516842,CASH,CASH
2021-06-03,0.0,16.34909875516842,CASH,CASH
2021-06-04,0.0,16.34909875516842,CASH,CASH
2021-06-05,0.0,16.34909875516842,CASH,CASH
2021-06-06,0.0,16.34909875516842,CASH,CASH
2021-06-07,0.0,16.34909875516842,CASH,CASH
2021-06-08,0.0,16.34909875516842,CASH,CASH
2021-06-09,0.0,16.34909875516842,CASH,CASH
2021-06-10,0.0,16.34909875516842,CASH,CASH
2021-06-11,0.0,16.34909875516842,CASH,CASH
2021-06-12,0.0,16.34909875516842,CASH,CASH
2021-06-13,0.0,16.34909875516842,CASH,CASH
2021-06-14,0.0,16.34909875516842,CASH,CASH
2021-06-15,0.0,16.34909875516842,CASH,CASH
2021-06-16,0.0,16.34909875516842,CASH,CASH
2021-06-17,0.0,16.34909875516842,CASH,CASH
2021-06-18,0.0,16.34909875516842,CASH,CASH
2021-06-19,0.0,16.34909875516842,CASH,CASH
2021-06-20,0.0,16.34909875516842,CASH,CASH
2021-06-21,0.0,16.34909875516842,CASH,CASH
2021-06-22,0.0,16.34909875516842,CASH,CASH
2021-06-23,0.0,16.34909875516842,CASH,CASH
2021-06-24,0.0,16.34909875516842,CASH,CASH
2021-06-25,0.0,16.34909875516842,CASH,CASH
2021-06-26,0.0,16.34909875516842,CASH,CASH
2021-06-27,0.0,16.34909875516842,CASH,CASH
2021-06-28,0.0,16.34909875516842,CASH,CASH
2021-06-29,0.0,16.34909875516842,CASH,CASH
2021-06-30,0.0,16.34909875516842,CASH,CASH
2021-07-01,0.0,16.34909875516842,CASH,CASH
2021-07-02,0.0,16.34909875516842,CASH,CASH
2021-07-03,0.0,16.34909875516842,CASH,CASH
2021-07-04,0.0,16.34909875516842,CASH,CASH
2021-07-05,0.0,16.34909875516842,CASH,CASH
2021-07-06,0.0,16.34909875516842,CASH,CASH
2021-07-07,0.0,16.34909875516842,CASH,CASH
2021-07-08,0.0,16.34909875516842,CASH,CASH
2021-07-09,0.0,16.34909875516842,CASH,CASH
2021-07-10,0.0,16.34909875516842,CASH,CASH
2021-07-11,0.0,16.34909875516842,CASH,CASH
2021-07-12,0.0,16.34909875516842,CASH,CASH
2021-07-13,0.0,16.34909875516842,CASH,CASH
2021-07-14,0.0,16.34909875516842,CASH,CASH
2021-07-15,0.0,16.34909875516842,CASH,CASH
2021-07-16,0.0,16.34909875516842,CASH,CASH
2021-07-17,0.0,16.34909875516842,CASH,CASH
2021-07-18,0.0,16.34909875516842,CASH,CASH
2021-07-19,0.0,16.34909875516842,CASH,CASH
2021-07-20,0.0,16.34909875516842,CASH,CASH
2021-07-21,0.0,16.34909875516842,CASH,CASH
2021-07-22,0.0,16.34909875516842,CASH,CASH
2021-07-23,0.0,16.34909875516842,CASH,CASH
2021-07-24,0.0,16.34909875516842,CASH,CASH
2021-07-25,0.0,16.34909875516842,CASH,CASH
2021-07-26,0.0,16.34909875516842,CASH,CASH
2021-07-27,0.0,16.34909875516842,CASH,CASH
2021-07-28,0.0,16.34909875516842,CASH,CASH
2021-07-29,0.0,16.34909875516842,CASH,CASH
2021-07-30,0.0,16.34909875516842,CASH,CASH
2021-07-31,0.0,16.34909875516842,CASH,CASH
2021-08-01,0.0,16.34909875516842,CASH,CASH
2021-08-02,0.0,16.34909875516842,CASH,CASH
2021-08-03,0.0,16.34909875516842,CASH,CASH
2021-08-04,0.0,16.34909875516842,CASH,CASH
2021-08-05,0.0,16.34909875516842,CASH,CASH
2021-08-06,0.0,16.34909875516842,CASH,CASH
2021-08-07,0.0,16.34909875516842,CASH,CASH
2021-08-08,0.0,16.34909875516842,BASE,0.0
2021-08-09,0.0,16.34909875516842,BASE,0.0
2021-08-10,-0.0144510457609603,16.11283718090702,BTC,BTC
2021-08-11,-0.0016231219969555,16.086684080445327,BTC,BTC
2021-08-12,-0.0244336534024741,15.693627617228628,BTC,BTC
2021-08-13,0.0766008243428906,16.895772429638694,BTC,BTC
2021-08-14,-0.0153031380753138,16.63721409125885,BTC,BTC
2021-08-15,-0.0020117484067373,16.603744202318214,BTC,BTC
2021-08-16,-0.0228325054253624,16.224639122737454,BTC,BTC
2021-08-17,-0.0262593927098782,15.798589952437435,BTC,BTC
2021-08-18,0.0002089674791565,15.801891343954026,BTC,BTC
2021-08-19,0.0459750960121274,16.528384815665518,BTC,BTC
2021-08-20,0.054786484866967,17.433916920244386,BTC,BTC
2021-08-21,-0.0101495322517303,17.25697081818838,BTC,BTC
2021-08-22,0.008548423073512,17.404490705709502,BTC,BTC
2021-08-23,0.0050697391225937,17.492726933149058,BTC,BTC
2021-08-24,-0.0366716947352786,16.85123899096903,BTC,BTC
2021-08-25,0.0272540530993721,17.31050355321911,BTC,BTC
2021-08-26,-0.0434818386827765,16.557811030200405,BTC,BTC
2021-08-27,0.0475201984806121,17.344641496759998,BTC,BTC
2021-08-28,-0.0035571704853688,17.282943649948418,BTC,BTC
2021-08-29,-0.0026080189629483,17.237869405173786,BTC,BTC
2021-08-30,-0.0366003572436993,16.60695722682419,BTC,BTC
2021-08-31,0.0025111258540604,16.648659386473742,BTC,BTC
2021-09-01,0.0362971909872615,17.252958955906443,BTC,BTC
2021-09-02,0.0402264238658995,17.946983795807704,BASE,0.1689651435600182
2021-09-03,-0.013354121647186,17.70731759099841,BASE,0.1212574822988576
2021-09-04,0.0166695834791739,18.002491199773804,BASE,0.0408110839483409
2021-09-05,-0.0059539932511283,17.895304488666852,BASE,0.1061550483816025
2021-09-06,-0.1253447489921744,15.652222039396374,BASE,0.1624328664905651
2021-09-07,-0.0014999999999997,15.628743706337284,BASE,0.1816107336469057
2021-09-08,0.0,15.628743706337284,BASE,0.0
2021-09-09,0.0,15.628743706337284,BASE,0.0
2021-09-10,0.0,15.628743706337284,BASE,0.0
2021-09-11,0.0,15.628743706337284,BASE,0.0
2021-09-12,0.0,15.628743706337284,BASE,0.0
2021-09-13,0.0,15.628743706337284,BASE,0.0
2021-09-14,0.0,15.628743706337284,BASE,0.0
2021-09-15,0.0,15.628743706337284,BASE,0.0
2021-09-16,0.0,15.628743706337284,BASE,0.0
2021-09-17,0.0,15.628743706337284,BASE,0.0
2021-09-18,0.0,15.628743706337284,BASE,0.0
2021-09-19,0.0,15.628743706337284,BASE,0.0
2021-09-20,0.0,15.628743706337284,BASE,0.0
2021-09-21,0.0,15.628743706337284,BASE,0.0
2021-09-22,0.0,15.628743706337284,CASH,CASH
2021-09-23,0.0,15.628743706337284,BASE,0.0
2021-09-24,0.0,15.628743706337284,BASE,0.0
2021-09-25,0.0,15.628743706337284,BASE,0.0
2021-09-26,0.0,15.628743706337284,BASE,0.0
2021-09-27,0.0,15.628743706337284,BASE,0.0
2021-09-28,0.0,15.628743706337284,BASE,0.0
2021-09-29,0.0,15.628743706337284,BASE,0.0
2021-09-30,0.0,15.628743706337284,BASE,0.0
2021-10-01,0.0,15.628743706337284,BASE,0.0
2021-10-02,0.0,15.628743706337284,BASE,0.0
2021-10-03,0.0,15.628743706337284,BASE,0.0
2021-10-04,0.0,15.628743706337284,BASE,0.0
2021-10-05,0.0,15.628743706337284,BASE,0.0
2021-10-06,0.0,15.628743706337284,BASE,0.0
2021-10-07,0.0,15.628743706337284,BASE,0.0
2021-10-08,0.0030902541627606,15.677040496634511,BTC,BTC
2021-10-09,0.0185034947173781,15.96712053264811,BTC,BTC
2021-10-10,-0.0052906548022446,15.882644009724036,BTC,BTC
2021-10-11,0.0514526427486781,16.6998480178608,BTC,BTC
2021-10-12,-0.025654869774244,16.271415591712913,BTC,BTC
2021-10-13,0.0244668770234368,16.669526315992584,BTC,BTC
2021-10-14,-0.0003322467620757,16.663987919848758,BTC,BTC
2021-10-15,-0.012920686426769,16.448677757316926,BASE,0.0123138718143274
2021-10-16,0.0107228564759229,16.625054568127343,BASE,0.035099536675172
2021-10-17,0.0078258259244154,16.755159351161417,BASE,0.0056539367194561
2021-10-18,0.0366191881804565,17.36871968443513,BASE,0.0325442329485869
2021-10-19,0.0267704450130281,17.833688039694003,BASE,0.0
2021-10-20,-0.0576996764160038,16.8046900104997,BASE,0.1076498913587782
2021-10-21,-0.022933431861416,16.41930079719169,BASE,0.1356761363526266
2021-10-22,0.006862375268215,16.53197620090372,BASE,0.0859711677104726
2021-10-23,-0.0233473862043807,16.14599776781959,BASE,0.0839639239993117
2021-10-24,0.0335896264754187,16.688335801913595,BASE,0.1179180751729195
2021-10-25,-0.0240526565206364,16.286936992969128,BASE,0.0536460637602718
2021-10-26,-0.0507125706761678,15.460984549614889,BASE,0.0323758233547156
2021-10-27,0.0928148903620602,16.8959941354769,BASE,0.0189637263014817
2021-10-28,0.0310007886104124,17.419783278033588,BASE,0.1669581235093142
2021-10-29,-0.0217724360642604,17.040512160359327,BASE,0.0470638586756213
2021-10-30,-0.0082055576633015,16.900685255215308,BASE,0.0369330786345417
2021-10-31,0.0075153771333806,17.02770027872082,BASE,0.0490977509718517
2021-11-01,0.06261474314898,18.093885358090738,BASE,0.161060727612937
2021-11-02,0.0029325321521866,18.14694625866132,BASE,0.0203671107009459
2021-11-03,-0.0154300672336452,17.86693765780483,BASE,0.1123612381460124
2021-11-04,-0.0128146291523986,17.637979477631035,BASE,0.0606981016479404
2021-11-05,0.0097804319839795,17.810486536246835,BASE,0.0998022790539556
2021-11-06,0.0209362549800795,18.18337142368897,BASE,0.0850259731672533
2021-11-07,0.0423601490702618,18.953621747796376,BASE,0.0914875255077249
2021-11-08,-0.0157342584619736,18.655400564426063,BASE,0.0913032172663717
2021-11-09,-0.0014999999999997,18.62741746357943,BASE,0.1598390619554233
2021-11-10,0.0179910970061227,18.962545138140232,BASE,0.0
2021-11-11,-0.0113456240728968,18.747403229537557,BASE,0.0116012413723824
2021-11-12,-0.004539745276993,18.662294794270377,BASE,0.0089586094325402
2021-11-13,-0.0038283652148448,18.59084871405081,BASE,0.1550469403701755
2021-11-14,-0.0291216963736938,18.049451662470947,BASE,0.0876467586956365
2021-11-15,-0.0711580940359735,16.765087083775082,BASE,0.0842413544933518
2021-11-16,0.0155378738930487,17.025580892688758,BASE,0.1131176254523737
2021-11-17,-0.0678436494239471,15.870503351366128,BASE,0.081523450718562
2021-11-18,0.0745227551352298,17.05321698649283,BASE,0.0198692357778916
2021-11-19,0.0273379653345005,17.519417241311288,BASE,0.0377698017563532
2021-11-20,-0.0348717297837569,16.90848485730339,BASE,0.0968467929965992
2021-11-21,-0.0404714546381077,16.224173879401903,BASE,0.0940547468310391
2021-11-22,0.0620342293262061,17.230628002464965,BASE,0.0900550150023951
2021-11-23,-0.0161495492505945,16.952361126920483,BASE,0.0
2021-11-24,0.0598426930500124,17.96683607031175,BASE,0.0147961403519308
2021-11-25,-0.0015,17.93988581620628,BASE,0.0228271358505467
2021-11-26,0.0118846382262693,18.15309486895248,BASE,0.0
2021-11-27,0.0487120570216028,19.03736946132745,BASE,0.0753273594720138
2021-11-28,0.0348679094156161,19.70116273521664,BASE,0.0
2021-11-29,0.0417884455724231,20.52444370189069,BASE,0.0554237044224565
2021-11-30,-0.0015,20.49365703633785,BASE,0.0
2021-12-01,0.0,20.49365703633785,BASE,0.0
2021-12-02,-0.0386282051282053,19.702023848511104,BASE,0.0
2021-12-03,-0.0014999999999996,19.672470812738343,BASE,0.0421384111033396
2021-12-04,0.0,19.672470812738343,BASE,0.0
2021-12-05,0.0,19.672470812738343,BASE,0.0
2021-12-06,0.0,19.672470812738343,BASE,0.0
2021-12-07,0.0,19.672470812738343,BASE,0.0
2021-12-08,0.0,19.672470812738343,BASE,0.0
2021-12-09,0.0,19.672470812738343,BASE,0.0
2021-12-10,0.0,19.672470812738343,CASH,CASH
2021-12-11,0.0,19.672470812738343,CASH,CASH
2021-12-12,0.0,19.672470812738343,BASE,0.0
2021-12-13,0.0,19.672470812738343,BASE,0.0
2021-12-14,0.0,19.672470812738343,CASH,CASH
2021-12-15,0.0,19.672470812738343,CASH,CASH
2021-12-16,0.0,19.672470812738343,CASH,CASH
2021-12-17,0.0,19.672470812738343,CASH,CASH
2021-12-18,0.0,19.672470812738343,CASH,CASH
2021-12-19,0.0,19.672470812738343,CASH,CASH
2021-12-20,0.0,19.672470812738343,CASH,CASH
2021-12-21,0.0,19.672470812738343,CASH,CASH
2021-12-22,0.0,19.672470812738343,CASH,CASH
2021-12-23,0.0,19.672470812738343,CASH,CASH
2021-12-24,0.0,19.672470812738343,BASE,0.0
2021-12-25,0.0,19.672470812738343,BASE,0.0
2021-12-26,0.0,19.672470812738343,BASE,0.0
2021-12-27,0.0,19.672470812738343,BASE,0.0
2021-12-28,0.0,19.672470812738343,BASE,0.0
2021-12-29,0.0,19.672470812738343,CASH,CASH
2021-12-30,0.0,19.672470812738343,CASH,CASH
2021-12-31,0.0,19.672470812738343,CASH,CASH
2022-01-01,0.0,19.672470812738343,CASH,CASH
2022-01-02,0.0,19.672470812738343,CASH,CASH
2022-01-03,0.0,19.672470812738343,CASH,CASH
2022-01-04,0.0,19.672470812738343,CASH,CASH
2022-01-05,0.0,19.672470812738343,CASH,CASH
2022-01-06,0.0,19.672470812738343,CASH,CASH
2022-01-07,0.0,19.672470812738343,CASH,CASH
2022-01-08,0.0,19.672470812738343,CASH,CASH
2022-01-09,0.0,19.672470812738343,CASH,CASH
2022-01-10,0.0,19.672470812738343,CASH,CASH
2022-01-11,0.0,19.672470812738343,CASH,CASH
2022-01-12,0.0,19.672470812738343,CASH,CASH
2022-01-13,0.0,19.672470812738343,CASH,CASH
2022-01-14,0.0,19.672470812738343,CASH,CASH
2022-01-15,0.0,19.672470812738343,CASH,CASH
2022-01-16,0.0,19.672470812738343,CASH,CASH
2022-01-17,0.0,19.672470812738343,CASH,CASH
2022-01-18,0.0,19.672470812738343,CASH,CASH
2022-01-19,0.0,19.672470812738343,CASH,CASH
2022-01-20,0.0,19.672470812738343,CASH,CASH
2022-01-21,0.0,19.672470812738343,CASH,CASH
2022-01-22,0.0,19.672470812738343,CASH,CASH
2022-01-23,0.0,19.672470812738343,CASH,CASH
2022-01-24,0.0,19.672470812738343,CASH,CASH
2022-01-25,0.0,19.672470812738343,CASH,CASH
2022-01-26,0.0,19.672470812738343,CASH,CASH
2022-01-27,0.0,19.672470812738343,CASH,CASH
2022-01-28,0.0,19.672470812738343,CASH,CASH
2022-01-29,0.0,19.672470812738343,CASH,CASH
2022-01-30,0.0,19.672470812738343,CASH,CASH
2022-01-31,0.0,19.672470812738343,CASH,CASH
2022-02-01,0.0,19.672470812738343,CASH,CASH
2022-02-02,0.0,19.672470812738343,CASH,CASH
2022-02-03,0.0,19.672470812738343,CASH,CASH
2022-02-04,0.0,19.672470812738343,CASH,CASH
2022-02-05,0.0,19.672470812738343,CASH,CASH
2022-02-06,0.0,19.672470812738343,CASH,CASH
2022-02-07,0.0,19.672470812738343,CASH,CASH
2022-02-08,0.0,19.672470812738343,CASH,CASH
2022-02-09,0.0,19.672470812738343,CASH,CASH
2022-02-10,0.0,19.672470812738343,CASH,CASH
2022-02-11,0.0,19.672470812738343,CASH,CASH
2022-02-12,0.0,19.672470812738343,CASH,CASH
2022-02-13,0.0,19.672470812738343,CASH,CASH
2022-02-14,0.0,19.672470812738343,CASH,CASH
2022-02-15,0.0,19.672470812738343,CASH,CASH
2022-02-16,0.0,19.672470812738343,CASH,CASH
2022-02-17,0.0,19.672470812738343,CASH,CASH
2022-02-18,0.0,19.672470812738343,CASH,CASH
2022-02-19,0.0,19.672470812738343,CASH,CASH
2022-02-20,0.0,19.672470812738343,CASH,CASH
2022-02-21,0.0,19.672470812738343,CASH,CASH
2022-02-22,0.0,19.672470812738343,CASH,CASH
2022-02-23,0.0,19.672470812738343,CASH,CASH
2022-02-24,0.0,19.672470812738343,CASH,CASH
2022-02-25,0.0,19.672470812738343,CASH,CASH
2022-02-26,0.0,19.672470812738343,CASH,CASH
2022-02-27,0.0,19.672470812738343,CASH,CASH
2022-02-28,0.0,19.672470812738343,CASH,CASH
2022-03-01,0.0,19.672470812738343,CASH,CASH
2022-03-02,0.0,19.672470812738343,CASH,CASH
2022-03-03,0.0,19.672470812738343,CASH,CASH
2022-03-04,0.0,19.672470812738343,CASH,CASH
2022-03-05,0.0,19.672470812738343,CASH,CASH
2022-03-06,0.0,19.672470812738343,CASH,CASH
2022-03-07,0.0,19.672470812738343,CASH,CASH
2022-03-08,0.0,19.672470812738343,CASH,CASH
2022-03-09,0.0,19.672470812738343,CASH,CASH
2022-03-10,0.0,19.672470812738343,CASH,CASH
2022-03-11,0.0,19.672470812738343,CASH,CASH
2022-03-12,0.0,19.672470812738343,CASH,CASH
2022-03-13,0.0,19.672470812738343,CASH,CASH
2022-03-14,0.0,19.672470812738343,CASH,CASH
2022-03-15,0.0,19.672470812738343,CASH,CASH
2022-03-16,0.0,19.672470812738343,CASH,CASH
2022-03-17,0.0,19.672470812738343,CASH,CASH
2022-03-18,0.0,19.672470812738343,CASH,CASH
2022-03-19,0.0,19.672470812738343,CASH,CASH
2022-03-20,0.0,19.672470812738343,CASH,CASH
2022-03-21,0.0,19.672470812738343,CASH,CASH
2022-03-22,0.0,19.672470812738343,CASH,CASH
2022-03-23,0.0,19.672470812738343,CASH,CASH
2022-03-24,0.0,19.672470812738343,CASH,CASH
2022-03-25,0.0,19.672470812738343,CASH,CASH
2022-03-26,0.0,19.672470812738343,CASH,CASH
2022-03-27,0.0,19.672470812738343,CASH,CASH
2022-03-28,0.0,19.672470812738343,BASE,0.0
2022-03-29,0.0,19.672470812738343,BASE,0.0
2022-03-30,0.0,19.672470812738343,BASE,0.0
2022-03-31,0.0,19.672470812738343,BASE,0.0
2022-04-01,0.0,19.672470812738343,BASE,0.0
2022-04-02,0.0,19.672470812738343,BASE,0.0
2022-04-03,0.0,19.672470812738343,BASE,0.0
2022-04-04,0.003731305493634,19.74587481115527,BTC,BTC
2022-04-05,-0.0232492087355848,19.286798846003997,BTC,BTC
2022-04-06,-0.0511473694737408,18.30032981946171,BTC,BTC
2022-04-07,0.0,18.30032981946171,CASH,CASH
2022-04-08,0.0,18.30032981946171,CASH,CASH
2022-04-09,0.0,18.30032981946171,CASH,CASH
2022-04-10,0.0,18.30032981946171,CASH,CASH
2022-04-11,0.0,18.30032981946171,CASH,CASH
2022-04-12,0.0,18.30032981946171,CASH,CASH
2022-04-13,0.0,18.30032981946171,CASH,CASH
2022-04-14,0.0,18.30032981946171,CASH,CASH
2022-04-15,0.0,18.30032981946171,CASH,CASH
2022-04-16,0.0,18.30032981946171,CASH,CASH
2022-04-17,0.0,18.30032981946171,CASH,CASH
2022-04-18,0.0,18.30032981946171,CASH,CASH
2022-04-19,0.0,18.30032981946171,CASH,CASH
2022-04-20,0.0,18.30032981946171,CASH,CASH
2022-04-21,0.0,18.30032981946171,CASH,CASH
2022-04-22,0.0,18.30032981946171,CASH,CASH
2022-04-23,0.0,18.30032981946171,CASH,CASH
