ts,always_daily,soft_kill_4h,phase20_btc_3d_neg_k025,phase20_btc_3d_neg_k05,phase20_btc_3d_neg_k075
2020-06-01 20:00:00,1.7765838749713367,1.5786823005251613,1.7528155055459655,1.7617499442219497,1.7696770462277114
2020-06-02 00:00:00,1.7880804743644778,1.5831982657056196,1.764158295470631,1.7731505505344072,1.7811289502680119
2020-06-02 04:00:00,1.812007771851453,1.593791093161516,1.7877654770013411,1.7968780624222094,1.8049632255518877
2020-06-02 08:00:00,1.6787909263834304,1.5352041971602184,1.6563308987492797,1.664773536776608,1.6722642874849039
2020-06-02 12:00:00,1.6974010466510778,1.5437133969347538,1.6746920399398322,1.683228268244899,1.6908020571501408
2020-06-02 16:00:00,1.7080354010897334,1.548549141394525,1.6851841206201479,1.6937738290839222,1.7013950683874188
2020-06-02 20:00:00,1.694742458041414,1.544955503835965,1.6720690197697534,1.6805918780351432,1.6881538043408213
2020-06-03 00:00:00,1.7015685639310918,1.547487541537977,1.673752715149196,1.6839764330341538,1.6932534803587675
2020-06-03 04:00:00,1.722549857823574,1.55702823581037,1.6789122923716904,1.6943586195644094,1.708912553548184
2020-06-03 08:00:00,1.719244585498046,1.5528727993914786,1.6781069075069561,1.6927330304328874,1.7064532250078506
2020-06-03 12:00:00,1.730238208667737,1.5597377974450803,1.680789550095335,1.6981450786139427,1.7146370971008686
2020-06-03 16:00:00,1.7569678022567903,1.5778095102975378,1.6872809715305037,1.7112619799686848,1.734503531905318
2020-06-03 20:00:00,1.762787955699568,1.5798311674569674,1.6886782985251663,1.7140963538517506,1.7388128354209098
2020-06-04 00:00:00,1.7487046214429702,1.5735203430811968,1.6751870440307737,1.7004020284388397,1.7249210441298937
2020-06-04 04:00:00,1.7467645702953776,1.5726474941420674,1.67332855489124,1.6985155652442039,1.72300737900307
2020-06-04 08:00:00,1.760416782074733,1.5787931754231657,1.6864068117990698,1.7117906766138626,1.7364739113770145
2020-06-04 12:00:00,1.7350524096636153,1.5674194205063419,1.6621087871229445,1.6871269170691812,1.7114545117559496
2020-06-04 16:00:00,1.7475549615036563,1.5730667261585576,1.6740857171332728,1.6992841243235002,1.7237870203510355
2020-06-04 20:00:00,1.7466927165491706,1.5726786499956962,1.6732597219601466,1.6984456962369954,1.7229365025168917
2020-06-05 00:00:00,1.7500698426209058,1.5741989901279474,1.6740685089004994,1.7000876179064004,1.7254348986546892
2020-06-05 04:00:00,1.7471238390264134,1.5728740156125254,1.6733639924685635,1.6986566852340783,1.7232564981318763
2020-06-05 08:00:00,1.7375672907808648,1.568572303828103,1.6710757196842911,1.6940109657371396,1.7161870004683495
2020-06-05 12:00:00,1.7388606582125932,1.5688597705515952,1.6713866882037924,1.6946414387621844,1.7171450901427487
2020-06-05 16:00:00,1.7247054702097881,1.5618857998979967,1.6679852090966008,1.687743827947388,1.7066612807597492
2020-06-05 20:00:00,1.7290166949822159,1.5622761493408936,1.6690275695572283,1.6898532440553087,1.7098608707124292
2020-06-06 00:00:00,1.7259988376415165,1.5603268831124826,1.6661144183324683,1.6869037433176484,1.7068764482975218
2020-06-06 04:00:00,1.7485609139505558,1.5705250980347862,1.6878936917747227,1.708954772642062,1.7291885587327835
2020-06-06 08:00:00,1.7411599780912212,1.5672014061281172,1.6807495351997157,1.70172147321399,1.7218696180486053
2020-06-06 12:00:00,1.7340464572167156,1.561811596637258,1.6738828215984958,1.6947690786180765,1.7148349080706091
2020-06-06 16:00:00,1.7384295357353505,1.5616271698110238,1.6781138269487426,1.699052877308488,1.7191694263398796
2020-06-06 20:00:00,1.7453274953712352,1.5631762750468454,1.684772458319623,1.7057945932802834,1.72599096328824
2020-06-07 00:00:00,1.7409444168526003,1.562194865487584,1.6805414529693763,1.701510794589872,1.7216564450189695
2020-06-07 04:00:00,1.7165141431421755,1.5506480812865706,1.6569588001975084,1.6776338838564304,1.697496834993527
2020-06-07 08:00:00,1.7060234961959344,1.5459096112822206,1.6468321316542947,1.6673808574826585,1.687122414217896
2020-06-07 12:00:00,1.7397947569132866,1.561210489800155,1.6794316810742298,1.7003871752612396,1.7205195221942433
2020-06-07 16:00:00,1.7572552172416196,1.575707782858813,1.6962863417317706,1.7174521438148465,1.7377865375947803
2020-06-07 20:00:00,1.7540936524085058,1.5728728490002184,1.693234469020117,1.7143621906611068,1.7346599998267818
2020-06-08 00:00:00,1.7510039413215992,1.5701023454565919,1.6924888410280654,1.712852327188257,1.732368389758192
2020-06-08 04:00:00,1.7510039413215992,1.5701023454565919,1.6924888410280654,1.712852327188257,1.732368389758192
2020-06-08 08:00:00,1.7460460328333072,1.5667019228311017,1.6912907847882634,1.7104273854471927,1.7286895328428493
2020-06-08 12:00:00,1.7401540256443224,1.5602400833160504,1.6898639756899854,1.7075414791589898,1.7243144543955309
2020-06-08 16:00:00,1.7704763065437321,1.587427353741328,1.6972254691838862,1.7224184818884696,1.7468491610111139
2020-06-08 20:00:00,1.74647715531055,1.5659094667222693,1.6914739137181047,1.7107446228594365,1.7290900005065162
2020-06-09 00:00:00,1.7484172064581427,1.5676489366309956,1.6933528652391443,1.7126449809939386,1.7310107373621764
2020-06-09 04:00:00,1.7483453527119355,1.5675845118195613,1.6932832744420687,1.7125745973593274,1.7309395989601148
2020-06-09 08:00:00,1.7483453527119355,1.5664088234356965,1.6932832744420687,1.7125745973593274,1.7309395989601148
2020-06-09 12:00:00,1.7474112540112428,1.5659903762323295,1.6923785940800868,1.711659610109382,1.7300147997333155
2020-06-09 16:00:00,1.7517943325298782,1.5683491415897777,1.696623632701695,1.7159530118206645,1.7343542422590665
2020-06-09 20:00:00,1.7507165263367712,1.5672785406632435,1.6955797707455618,1.7148972573014967,1.7332871662281442
2020-06-10 00:00:00,1.7502135501133214,1.5670534031753585,1.695092635166033,1.7144045718592185,1.7327891974137137
2020-06-10 04:00:00,1.742956321746401,1.5638045240859277,1.6880639646614033,1.7072958247634888,1.7256042188055034
2020-06-10 08:00:00,1.749423158905043,1.5667055919666988,1.6943271363982022,1.7136303518784957,1.7320066749910374
2020-06-10 12:00:00,1.7729911876609823,1.5772588312603504,1.7171529178389797,1.736716184030964,1.7553400708672053
2020-06-10 16:00:00,1.7803921235203168,1.5826597841833008,1.7243207699377605,1.743965698395916,1.7626673262795385
2020-06-10 20:00:00,1.7832662733686022,1.5827502611218873,1.7271044018207824,1.7467810437803635,1.7655128623619982
2020-06-11 00:00:00,1.7687518166347618,1.5763090581090213,1.7130470608115234,1.7325635495889045,1.751142905145578
2020-06-11 04:00:00,1.7641531768775054,1.5710285252218834,1.7085932497986889,1.7280589969737887,1.7465900474136429
2020-06-11 08:00:00,1.7171608268580412,1.529180502433715,1.663080868511285,1.6820280999380746,1.7000655324654301
2020-06-11 12:00:00,1.669665500615127,1.5068856483543063,1.6170813516443523,1.6355045174600822,1.653043048702787
2020-06-11 16:00:00,1.6563007038206006,1.5008547336365308,1.6041374633883017,1.622413161422402,1.6398113059193502
2020-06-11 20:00:00,1.6782160964137758,1.5052565642519222,1.6253626564963417,1.643880169978813,1.6615085185481038
2020-06-12 00:00:00,1.6920120156855452,1.510879138346381,1.6287030147559678,1.6506369989014866,1.671752448444958
2020-06-12 04:00:00,1.7055923737186933,1.5169424166958687,1.6319710722320686,1.65726113667948,1.681815762083784
2020-06-12 08:00:00,1.6981195841131518,1.5136192922206535,1.6301835149216237,1.6536306198025652,1.676289300043824
2020-06-12 12:00:00,1.7017122714235084,1.5152204635618085,1.6310457539067937,1.655379901125083,1.6789491760118198
2020-06-12 16:00:00,1.7068857411504221,1.5175237163882336,1.6322854120400676,1.6578962071859917,1.6827773757966713
2020-06-12 20:00:00,1.6938083593407238,1.5117104283145089,1.6291589550311085,1.6515451840391204,1.6731078699328008
2020-06-13 00:00:00,1.7000596352607442,1.5145000352220588,1.6306621242192445,1.6545928324294694,1.677739027974336
2020-06-13 04:00:00,1.6920838694317526,1.5109474252493276,1.6287495767151412,1.6507116024125703,1.6718357408196927
2020-06-13 08:00:00,1.7037960300635149,1.5161766160921581,1.6315680210334198,1.656424498739235,1.6805147471178457
2020-06-13 12:00:00,1.7018559789159222,1.5153134082515185,1.6311035691043554,1.6554814432933433,1.6790795909256586
2020-06-13 16:00:00,1.710909550938021,1.519344007564157,1.633272864541416,1.6598848771513752,1.68577889518331
2020-06-13 20:00:00,1.7076761323587002,1.5179083164898557,1.6325011909566824,1.6583163831890928,1.6833894517448806
2020-06-14 00:00:00,1.6900001107917457,1.5100524415875476,1.628276718043957,1.6497338318496895,1.6703209777127788
2020-06-14 04:00:00,1.6973291929048733,1.5133267899940512,1.6300420690775506,1.6533110608218127,1.6757537819132478
2020-06-14 08:00:00,1.6913653319696813,1.5106681217278268,1.628610210092987,1.6504064630305966,1.6713377429273828
2020-06-14 12:00:00,1.6882756208827747,1.509288311004468,1.6278664418887938,1.6488990184086858,1.6690478987449873
2020-06-14 16:00:00,1.6653542758426996,1.5035995094165011,1.622341146147364,1.6377056496039453,1.6520526778659126
2020-06-14 20:00:00,1.6218109056411776,1.4937710015994152,1.6117364654880324,1.6162954234387819,1.6196559939943995
2020-06-15 00:00:00,1.6135477248273575,1.491868298294467,1.6035246142837827,1.6080603441912757,1.6114037925275015
2020-06-15 04:00:00,1.6057875202369873,1.490074548559254,1.5958126148919656,1.6003265306370962,1.6036538989759799
2020-06-15 08:00:00,1.6269843753680913,1.4949919012510493,1.6168777984159108,1.6214512991415684,1.624822589695414
2020-06-15 12:00:00,1.6692343781378849,1.504697497218187,1.6588653506602493,1.663557617380991,1.667016454587032
2020-06-15 16:00:00,1.658815584937851,1.4994373306785407,1.648511277402717,1.6531742565906573,1.6566115049113783
2020-06-15 20:00:00,1.6747671165958342,1.502479770599776,1.664363720597008,1.669071540007582,1.6725418416561728
2020-06-16 00:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-16 04:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-16 08:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-16 12:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-16 16:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-16 20:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-17 00:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-17 04:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-17 08:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-17 12:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-17 16:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-17 20:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-18 00:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-18 04:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-18 08:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-18 12:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-18 16:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-18 20:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-19 00:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-19 04:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-19 08:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-19 12:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-19 16:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-19 20:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-20 00:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-20 04:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-20 08:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-20 12:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-20 16:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-20 20:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-21 00:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-21 04:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-21 08:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-21 12:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-21 16:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-21 20:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-22 00:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-22 04:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-22 08:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-22 12:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-22 16:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-22 20:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-23 00:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-23 04:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-23 08:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-23 12:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-23 16:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-23 20:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-24 00:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-24 04:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-24 08:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-24 12:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-24 16:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-24 20:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-25 00:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-25 04:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-25 08:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-25 12:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-25 16:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-25 20:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-26 00:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-26 04:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-26 08:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-26 12:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-26 16:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
2020-06-26 20:00:00,1.6722549659209405,1.5019163406858012,1.6637395842017841,1.6678197363525762,1.6706602320843096
