ts,always_daily,phase20_btc_3d_neg_k05,lag2_gt_2pct,lag2_gt_2p5pct,lag2_gt_3pct,lag2_gt_3p5pct,lag2_gt_4pct,lag3_gt_4pct,lag3_gt_5pct,lag3_gt_6pct
2021-07-02 00:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-02 04:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-02 08:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-02 12:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-02 16:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-02 20:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-03 00:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-03 04:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-03 08:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-03 12:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-03 16:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-03 20:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-04 00:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-04 04:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-04 08:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-04 12:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-04 16:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-04 20:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-05 00:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-05 04:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-05 08:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-05 12:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-05 16:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-05 20:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-06 00:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-06 04:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-06 08:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-06 12:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-06 16:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-06 20:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-07 00:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-07 04:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-07 08:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-07 12:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-07 16:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-07 20:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-08 00:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-08 04:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-08 08:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-08 12:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-08 16:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-08 20:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-09 00:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-09 04:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-09 08:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-09 12:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-09 16:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-09 20:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-10 00:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-10 04:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-10 08:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-10 12:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-10 16:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-10 20:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-11 00:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-11 04:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-11 08:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-11 12:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-11 16:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-11 20:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-12 00:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-12 04:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-12 08:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-12 12:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-12 16:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-12 20:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-13 00:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-13 04:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-13 08:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-13 12:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-13 16:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-13 20:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-14 00:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-14 04:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-14 08:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-14 12:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-14 16:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-14 20:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-15 00:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-15 04:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-15 08:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-15 12:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-15 16:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-15 20:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-16 00:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-16 04:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-16 08:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-16 12:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-16 16:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-16 20:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-17 00:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-17 04:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-17 08:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-17 12:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-17 16:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-17 20:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-18 00:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-18 04:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-18 08:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-18 12:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-18 16:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-18 20:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-19 00:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-19 04:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-19 08:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-19 12:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-19 16:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-19 20:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-20 00:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-20 04:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-20 08:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-20 12:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-20 16:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-20 20:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-21 00:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-21 04:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-21 08:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-21 12:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-21 16:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-21 20:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-22 00:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-22 04:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-22 08:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-22 12:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-22 16:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-22 20:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-23 00:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-23 04:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-23 08:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-23 12:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-23 16:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-23 20:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-24 00:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-24 04:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-24 08:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-24 12:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-24 16:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-24 20:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-25 00:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-25 04:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-25 08:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-25 12:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-25 16:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-25 20:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-26 00:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
2021-07-26 04:00:00,5.6996231587996515,6.520608987754637,6.106960712000798,6.455542204013106,6.639043684844092,6.6529973187663165,6.614762492898798,6.509232296281083,6.522150559054097,6.580875882255795
