ts,always_daily,phase20_btc_3d_neg_k05,phase26b_lag1_gt_0,phase26b_lag1_gt_2pct,phase26b_lag2_gt_3pct,phase26b_lag3_gt_5pct,phase26b_lag_turnover_only,phase26b_lag_turnover_and_lag1_gt_0
2024-05-10 08:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-10 12:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-10 16:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-10 20:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-11 00:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-11 04:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-11 08:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-11 12:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-11 16:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-11 20:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-12 00:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-12 04:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-12 08:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-12 12:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-12 16:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-12 20:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-13 00:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-13 04:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-13 08:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-13 12:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-13 16:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-13 20:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-14 00:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-14 04:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-14 08:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-14 12:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-14 16:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-14 20:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-15 00:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-15 04:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-15 08:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-15 12:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-15 16:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-15 20:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-16 00:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-16 04:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-16 08:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-16 12:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-16 16:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-16 20:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-17 00:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-17 04:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-17 08:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-17 12:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-17 16:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-17 20:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-18 00:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-18 04:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-18 08:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-18 12:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-18 16:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-18 20:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-19 00:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-19 04:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-19 08:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-19 12:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-19 16:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-19 20:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-20 00:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-20 04:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-20 08:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-20 12:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-20 16:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-20 20:00:00,8.432893264939976,7.791921650373895,7.431906959621314,7.173761443452503,8.63576362361016,8.022440188555517,7.840479164513548,7.968401750017785
2024-05-21 00:00:00,8.3722484544388,7.7358863612885305,7.378460701608962,7.122171628468415,8.573659879138006,7.96474713473558,7.784094676031145,7.911097311440795
2024-05-21 04:00:00,8.401980811955706,7.763358806743973,7.4046638216786205,7.14746458941036,8.604107508844901,7.993032333225617,7.811738323626254,7.939191983367317
2024-05-21 08:00:00,8.24806734340817,7.621144070925396,7.269019916065161,7.016532242515273,8.446491339505664,7.846610274171544,7.6686373373607095,7.793756210187964
2024-05-21 12:00:00,8.184163623187898,7.562097576978419,7.212701581641878,6.962170112009566,8.381050285628467,7.785816931105678,7.609222878861036,7.733372365635712
2024-05-21 16:00:00,8.286025680733095,7.656217251756932,7.302472590310857,7.048822946097545,8.485362841656194,7.882721070463995,7.703929086415922,7.829623767391043
2024-05-21 20:00:00,8.26327312141918,7.635194080474,7.28242076484577,7.029467616008804,8.462062923360769,7.861075943400508,7.68277490342848,7.808124439964695
2024-05-22 00:00:00,8.328568999473035,7.695526916418133,7.339966007658289,7.0850140385333935,8.528929626253062,7.923193683989508,7.743483720121122,7.869823761016992
2024-05-22 04:00:00,8.243843437912997,7.617241218174512,7.265297389091307,7.012939016628253,8.442165819393077,7.842591958258781,7.664710162903815,7.789764961291266
2024-05-22 08:00:00,8.398016181079626,7.759695521535856,7.401169793368932,7.144091925340889,8.600047500728463,7.989260672293385,7.808052209643507,7.935445728005293
2024-05-22 12:00:00,8.257732874234314,7.630074939198057,7.277538146233436,7.024754593989752,8.456389394288157,7.855805355919557,7.677623860808293,7.802889354688927
2024-05-22 16:00:00,8.19245252352412,7.5697564503873975,7.2200065876654325,6.969221380390708,8.389538592281282,7.793702386913914,7.616929480657252,7.741204705719924
2024-05-22 20:00:00,8.277641066294871,7.648469939331805,7.295083231470487,7.041690254874568,8.476776518304439,7.874744559233335,7.696133494471376,7.821700985225574
2024-05-23 00:00:00,8.21513860284894,7.590718194725855,7.239999824330909,6.988520156747824,8.412770431276579,7.8152842697598475,7.638021853901232,7.762641214936104
2024-05-23 04:00:00,8.133190928553164,7.514999240686942,7.167779357192352,6.9188082503149815,8.328851339395609,7.737325223561274,7.5618310362648185,7.685207293889909
2024-05-23 08:00:00,7.995685508972115,7.38794540255385,7.0465958614852795,6.801834034436143,8.188037947934317,7.6065125867195995,7.433985427010498,7.555275799253073
2024-05-23 12:00:00,7.913274853465628,7.311798657814153,6.973967369108651,6.731728275424584,8.103644736890177,7.528113093932334,7.3573641527772695,7.477404398426955
2024-05-23 16:00:00,8.155877007877985,7.535960985025398,7.187772593857828,6.938107026672096,8.352083178390904,7.758907106407208,7.582923409508798,7.706643803106087
2024-05-23 20:00:00,7.963739805433085,7.358427844199698,7.018442120058384,6.7746582065046965,8.155323725675633,7.5761217720998175,7.404283921830202,7.525089694438454
2024-05-24 00:00:00,7.951794195724935,7.352909023316548,7.01317828846834,6.769577212849818,8.149207232881375,7.570439680770742,7.398730708888829,7.519445877167625
2024-05-24 04:00:00,7.951794195724935,7.352909023316548,7.01317828846834,6.769577212849818,8.149207232881375,7.570439680770742,7.398730708888829,7.519445877167625
2024-05-24 08:00:00,7.951794195724935,7.352909023316548,7.01317828846834,6.769577212849818,8.149207232881375,7.570439680770742,7.398730708888829,7.519445877167625
2024-05-24 12:00:00,7.951794195724935,7.352909023316548,7.01317828846834,6.769577212849818,8.149207232881375,7.570439680770742,7.398730708888829,7.519445877167625
2024-05-24 16:00:00,7.951794195724935,7.352909023316548,7.01317828846834,6.769577212849818,8.149207232881375,7.570439680770742,7.398730708888829,7.519445877167625
2024-05-24 20:00:00,7.951794195724935,7.352909023316548,7.01317828846834,6.769577212849818,8.149207232881375,7.570439680770742,7.398730708888829,7.519445877167625
2024-05-25 00:00:00,7.951794195724935,7.352909023316548,7.01317828846834,6.769577212849818,8.149207232881375,7.570439680770742,7.398730708888829,7.519445877167625
2024-05-25 04:00:00,7.951794195724935,7.352909023316548,7.01317828846834,6.769577212849818,8.149207232881375,7.570439680770742,7.398730708888829,7.519445877167625
2024-05-25 08:00:00,7.951794195724935,7.352909023316548,7.01317828846834,6.769577212849818,8.149207232881375,7.570439680770742,7.398730708888829,7.519445877167625
2024-05-25 12:00:00,7.951794195724935,7.352909023316548,7.01317828846834,6.769577212849818,8.149207232881375,7.570439680770742,7.398730708888829,7.519445877167625
2024-05-25 16:00:00,7.951794195724935,7.352909023316548,7.01317828846834,6.769577212849818,8.149207232881375,7.570439680770742,7.398730708888829,7.519445877167625
2024-05-25 20:00:00,7.951794195724935,7.352909023316548,7.01317828846834,6.769577212849818,8.149207232881375,7.570439680770742,7.398730708888829,7.519445877167625
2024-05-26 00:00:00,7.970549588754807,7.370251863844203,7.029719827641914,6.785544185604384,8.16842825153107,7.588295597074276,7.416181626122325,7.537181517618298
2024-05-26 04:00:00,7.94695754867996,7.348436645784605,7.008912550798338,6.765459644560655,8.144250510145392,7.565834991085633,7.394230460499735,7.514872204259792
2024-05-26 08:00:00,7.91397651117131,7.317939557665036,6.979824537389844,6.737381996362122,8.110450677956837,7.534435667999189,7.36354332134346,7.4836843842012115
2024-05-26 12:00:00,7.920361903035262,7.323844037119384,6.985456208743677,6.742818052954302,8.116994595000174,7.54051482733786,7.369484596194049,7.48972259486709
2024-05-26 16:00:00,7.874857221177777,7.281766516298619,6.945322820105657,6.704078688001166,8.070360203642013,7.497192472569177,7.327144857668346,7.446692055599732
2024-05-26 20:00:00,7.916900802242758,7.320643607301734,6.982403650247477,6.739871524349612,8.113447568138339,7.537219715048258,7.3662642220131085,7.486449678158726
2024-05-27 00:00:00,7.905025451039394,7.309662641890782,6.971930044772106,6.729761717063088,8.101277396786132,7.525913885475687,7.355214825680089,7.475220003641488
2024-05-27 04:00:00,7.905025451039394,7.309662641890782,6.971930044772106,6.729761717063088,8.101277396786132,7.525913885475687,7.355214825680089,7.475220003641488
2024-05-27 08:00:00,7.905025451039394,7.309662641890782,6.971930044772106,6.729761717063088,8.101277396786132,7.525913885475687,7.355214825680089,7.475220003641488
2024-05-27 12:00:00,7.905025451039394,7.309662641890782,6.971930044772106,6.729761717063088,8.101277396786132,7.525913885475687,7.355214825680089,7.475220003641488
2024-05-27 16:00:00,7.905025451039394,7.309662641890782,6.971930044772106,6.729761717063088,8.101277396786132,7.525913885475687,7.355214825680089,7.475220003641488
2024-05-27 20:00:00,7.905025451039394,7.309662641890782,6.971930044772106,6.729761717063088,8.101277396786132,7.525913885475687,7.355214825680089,7.475220003641488
2024-05-28 00:00:00,7.831306602582897,7.241495889499768,6.906912840513482,6.6670028698916,8.025728387561982,7.455730467515017,7.286623273324239,7.405509334897852
2024-05-28 04:00:00,8.006708255672235,7.403687259894969,7.061610388630227,6.8163270355607954,8.20548460167319,7.622720155871665,7.449825384088078,7.571374195671047
2024-05-28 08:00:00,7.9345672531919424,7.33697951884533,6.997984784162856,6.754911451293626,8.131552610385516,7.554038913079818,7.382701935306177,7.503155583578846
2024-05-28 12:00:00,8.034055825239927,7.428975161730779,7.085729898820471,6.839608760315669,8.2335111081744,7.648756182550927,7.475270874475989,7.5972348460066526
2024-05-28 16:00:00,7.953427645997247,7.354419451145889,7.014618929121646,6.77096781319354,8.150881235558764,7.571994793548274,7.400250549366805,7.520990514844781
2024-05-28 20:00:00,8.126471749985923,7.51443083000352,7.167237209118541,6.918284933625246,8.328221371523314,7.7367399968463655,7.561259083373066,7.684626009209734
2024-05-29 00:00:00,8.053387727865365,7.480640961171186,7.102779897403232,6.856066531263082,8.290772160250146,7.7019504784387305,7.5272586436306,7.650070829881986
2024-05-29 04:00:00,7.9345672531919424,7.425455904900251,7.0503823407830435,6.805488991278354,8.229610726281088,7.645132810974838,7.4717296864234894,7.593635881136954
2024-05-29 08:00:00,7.949655567436186,7.4325160008402555,7.057085818169098,6.81195962497579,8.237435409643371,7.652401774902553,7.478833779303378,7.600855881974736
2024-05-29 12:00:00,7.987847862866929,7.450369909383198,7.090989967117597,6.82832287318525,8.25722284345657,7.670783878810236,7.496798949413804,7.619114165676987
2024-05-29 16:00:00,7.936453292472473,7.426401716238674,7.04536586544616,6.80635583484108,8.230658966178465,7.646106603478487,7.472681391846773,7.594603114261522
2024-05-29 20:00:00,8.015195432434624,7.463242527984511,7.080316438744922,6.840120729815488,8.271489528421569,7.684037324806342,7.509751787297059,7.632278337647979
2024-05-30 00:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-05-30 04:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-05-30 08:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-05-30 12:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-05-30 16:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-05-30 20:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-05-31 00:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-05-31 04:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-05-31 08:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-05-31 12:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-05-31 16:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-05-31 20:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-01 00:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-01 04:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-01 08:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-01 12:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-01 16:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-01 20:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-02 00:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-02 04:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-02 08:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-02 12:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-02 16:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-02 20:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-03 00:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-03 04:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-03 08:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-03 12:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-03 16:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-03 20:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-04 00:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-04 04:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-04 08:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-04 12:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-04 16:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-04 20:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-05 00:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-05 04:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-05 08:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-05 12:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-05 16:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-05 20:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-06 00:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-06 04:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-06 08:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-06 12:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-06 16:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-06 20:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-07 00:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-07 04:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-07 08:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-07 12:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-07 16:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-07 20:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-08 00:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-08 04:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-08 08:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-08 12:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-08 16:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-08 20:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
2024-06-09 00:00:00,8.003172639285973,7.457645096088523,7.069695964086805,6.834990639268126,8.265285911275253,7.678274296812737,7.504119473456586,7.626554128894743
