ts,n_selected,selected,raw_strategy_ret,turnover,cost,strategy_ret,equity,window
2021-01-05,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-01-06,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-01-07,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-01-08,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-01-09,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-01-10,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-01-11,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-01-12,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-01-13,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-01-14,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-01-15,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-01-16,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-01-17,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-01-18,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-01-19,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-01-20,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-01-21,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-01-22,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-01-23,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-01-24,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-01-25,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-01-26,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-01-27,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-01-28,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-01-29,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-01-30,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-01-31,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-02-01,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-02-02,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-02-03,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-02-04,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-02-05,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-02-06,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-02-07,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-02-08,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-02-09,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-02-10,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-02-11,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-02-12,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-02-13,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-02-14,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-02-15,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-02-16,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-02-17,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-02-18,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-02-19,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-02-20,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-02-21,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-02-22,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-02-23,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-02-24,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-02-25,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-02-26,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-02-27,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-02-28,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-03-01,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-03-02,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-03-03,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-03-04,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-03-05,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-03-06,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-03-07,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-03-08,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-03-09,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-03-10,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-03-11,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-03-12,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-03-13,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-03-14,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-03-15,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-03-16,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-03-17,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-03-18,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-03-19,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-03-20,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-03-21,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-03-22,0,,0.0,0.0,0.0,0.0,2.2342772449389496,2
2021-03-23,1,BTCUSDT,-0.017866980313176708,0.4765798883933668,0.0004765798883933668,-0.018343560201570075,2.193292645789414,2
2021-03-24,0,,0.0,0.4765798883933668,0.0004765798883933668,-0.0004765798883933668,2.19224736662507,2
2021-03-25,1,BTCUSDT,0.02899038874241935,0.3984732937282813,0.00039847329372828127,0.02859191544869107,2.25492791797423,2
2021-03-26,1,BTCUSDT,0.007462133417593643,0.12026626026300885,0.00012026626026300885,0.007341867157330634,2.271483299197353,2
2021-03-27,1,BTCUSDT,-0.00036314982218304257,0.005705272397613537,5.705272397613536e-06,-0.0003688550945806561,2.270645451010189,2
2021-03-28,1,BTCUSDT,0.01577269419372159,0.03949323347298228,3.949323347298228e-05,0.01573320096024861,2.306369972200407,2
2021-03-29,1,BTCUSDT,0.00816671050106666,0.04991383357392476,4.991383357392476e-05,0.008116796667492734,2.3250903083047683,2
2021-03-30,1,BTCUSDT,-3.9447293533993434e-05,0.03867817951261193,3.867817951261193e-05,-7.812547304660537e-05,2.3249086595245556,2
2021-03-31,1,BTCUSDT,-0.0001267256155800625,0.01478830115738744,1.478830115738744e-05,-0.00014151391673744993,2.3245796525940894,2
2021-04-01,0,,0.0,0.3701607338767702,0.0003701607338767702,-0.0003701607338767702,2.32371918448393,2
2021-04-02,0,,0.0,0.0,0.0,0.0,2.32371918448393,2
2021-04-03,0,,0.0,0.0,0.0,0.0,2.32371918448393,2
2021-04-04,0,,0.0,0.0,0.0,0.0,2.32371918448393,2
2021-04-05,0,,0.0,0.0,0.0,0.0,2.32371918448393,2
2021-04-06,0,,0.0,0.0,0.0,0.0,2.32371918448393,2
2021-04-07,1,ETHUSDT,0.02854193529538548,0.47902584575117996,0.00047902584575118,0.028062909449634302,2.3889295055444806,2
2021-04-08,1,ETHUSDT,-0.002764030019723823,0.05588722214304476,5.588722214304476e-05,-0.002819917241866868,2.382192922042191,2
2021-04-09,1,ETHUSDT,0.01286785295399226,0.023916479582047956,2.3916479582047956e-05,0.012843936474410211,2.4127896566026905,2
2021-04-10,1,ETHUSDT,0.003308524413212605,0.00421913617243147,4.2191361724314704e-06,0.0033043052770401734,2.4207622501973907,2
2021-04-11,1,ETHUSDT,-0.003129012194306228,0.09743530043768545,9.743530043768545e-05,-0.0032264474947439133,2.4129517878998707,2
2021-04-12,1,ETHUSDT,0.038916704774911694,0.02268150985281364,2.2681509852813643e-05,0.03889402326505888,2.506801190875914,2
2021-04-13,1,ETHUSDT,0.04024409309749215,0.17844750371194995,0.00017844750371194995,0.040065645593780196,2.6072377989636144,2
2021-04-14,1,ETHUSDT,0.024311433348159543,0.03261137120299307,3.261137120299307e-05,0.02427882197695655,2.670538461336244,2
2021-04-15,1,ETHUSDT,-0.026106456484621544,0.007861128644103932,7.861128644103933e-06,-0.026114317613265648,2.6007991717584673,2
2021-04-16,1,ETHUSDT,-0.028038078311127892,0.0718246436762473,7.182464367624731e-05,-0.028109902954804138,2.527690959435402,2
2021-04-17,1,ETHUSDT,-0.02217704035700704,0.019388128993999665,1.9388128993999664e-05,-0.02219642848600104,2.4715852478195828,2
2021-04-18,0,,0.0,1.0,0.001,-0.001,2.4691136625717633,3
2021-04-19,0,,0.0,0.0,0.0,0.0,2.4691136625717633,3
2021-04-20,0,,0.0,0.0,0.0,0.0,2.4691136625717633,3
2021-04-21,0,,0.0,0.0,0.0,0.0,2.4691136625717633,3
2021-04-22,1,BTCUSDT,-0.010946208002327706,1.0,0.001,-0.011946208002327707,2.439617117177292,3
2021-04-23,0,,0.0,1.0,0.001,-0.001,2.437177500060115,3
2021-04-24,0,,0.0,0.0,0.0,0.0,2.437177500060115,3
2021-04-25,0,,0.0,0.0,0.0,0.0,2.437177500060115,3
2021-04-26,0,,0.0,0.0,0.0,0.0,2.437177500060115,3
2021-04-27,0,,0.0,0.0,0.0,0.0,2.437177500060115,3
2021-04-28,0,,0.0,0.0,0.0,0.0,2.437177500060115,3
2021-04-29,0,,0.0,0.0,0.0,0.0,2.437177500060115,3
2021-04-30,0,,0.0,0.0,0.0,0.0,2.437177500060115,3
2021-05-01,0,,0.0,0.0,0.0,0.0,2.437177500060115,3
2021-05-02,0,,0.0,0.0,0.0,0.0,2.437177500060115,3
2021-05-03,0,,0.0,0.0,0.0,0.0,2.437177500060115,3
2021-05-04,0,,0.0,0.0,0.0,0.0,2.437177500060115,3
2021-05-05,0,,0.0,0.0,0.0,0.0,2.437177500060115,3
2021-05-06,0,,0.0,0.0,0.0,0.0,2.437177500060115,3
2021-05-07,0,,0.0,0.0,0.0,0.0,2.437177500060115,3
2021-05-08,0,,0.0,0.0,0.0,0.0,2.437177500060115,3
2021-05-09,0,,0.0,0.0,0.0,0.0,2.437177500060115,3
2021-05-10,0,,0.0,0.0,0.0,0.0,2.437177500060115,3
2021-05-11,1,BTCUSDT,-0.12420500292747383,1.0,0.001,-0.12520500292747383,2.132030684030315,3
2021-05-12,0,,0.0,1.0,0.001,-0.001,2.1298986533462845,3
2021-05-13,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-05-14,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-05-15,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-05-16,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-05-17,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-05-18,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-05-19,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-05-20,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-05-21,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-05-22,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-05-23,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-05-24,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-05-25,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-05-26,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-05-27,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-05-28,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-05-29,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-05-30,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-05-31,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-06-01,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-06-02,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-06-03,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-06-04,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-06-05,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-06-06,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-06-07,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-06-08,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-06-09,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-06-10,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-06-11,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-06-12,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-06-13,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-06-14,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-06-15,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-06-16,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-06-17,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-06-18,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-06-19,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-06-20,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-06-21,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-06-22,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-06-23,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-06-24,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-06-25,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-06-26,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-06-27,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-06-28,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-06-29,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-06-30,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-07-01,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-07-02,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-07-03,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-07-04,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-07-05,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-07-06,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-07-07,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-07-08,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-07-09,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-07-10,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-07-11,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-07-12,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-07-13,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-07-14,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-07-15,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-07-16,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-07-17,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-07-18,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-07-19,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-07-20,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-07-21,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-07-22,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-07-23,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-07-24,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-07-25,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-07-26,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-07-27,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-07-28,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-07-29,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-07-30,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-07-31,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-08-01,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-08-02,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-08-03,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-08-04,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-08-05,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-08-06,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-08-07,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-08-08,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-08-09,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-08-10,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-08-11,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-08-12,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-08-13,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-08-14,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-08-15,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-08-16,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-08-17,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-08-18,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-08-19,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-08-20,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-08-21,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-08-22,0,,0.0,0.0,0.0,0.0,2.1298986533462845,3
2021-08-23,1,BNBUSDT,-0.05498336873321841,1.0,0.001,-0.05598336873321841,2.0106597516716143,3
2021-08-24,0,,0.0,1.0,0.001,-0.001,2.0086490919199425,3
2021-08-25,0,,0.0,0.0,0.0,0.0,2.0086490919199425,3
2021-08-26,0,,0.0,0.0,0.0,0.0,2.0086490919199425,3
2021-08-27,0,,0.0,0.0,0.0,0.0,2.0086490919199425,3
2021-08-28,0,,0.0,0.0,0.0,0.0,2.0086490919199425,3
2021-08-29,0,,0.0,0.0,0.0,0.0,2.0086490919199425,3
2021-08-30,0,,0.0,0.0,0.0,0.0,2.0086490919199425,3
2021-08-31,1,ETHUSDT,0.11595124227225018,1.0,0.001,0.11495124227225018,2.239545800325167,3
2021-09-01,1,ETHUSDT,-0.010713856413418932,0.0,0.0,-0.010713856413418932,2.215551628189208,3
2021-09-02,1,ETHUSDT,0.040226423865899585,0.0,0.0,0.040226423865899585,2.3046753470815307,3
2021-09-03,1,ETHUSDT,-0.013354121647186079,0.0,0.0,-0.013354121647186079,2.273898432139333,3
2021-09-04,1,ETHUSDT,0.01666958347917391,0.0,0.0,0.01666958347917391,2.3118033718770423,3
2021-09-05,1,ETHUSDT,-0.005953993251128442,0.0,0.0,-0.005953993251128442,2.2980389102029504,3
2021-09-06,1,ETHUSDT,-0.12534474899217418,0.0,0.0,-0.12534474899217418,2.009991799829312,3
2021-09-07,0,,0.0,1.0,0.001,-0.001,2.0079818080294825,3
2021-09-08,0,,0.0,0.0,0.0,0.0,2.0079818080294825,3
2021-09-09,0,,0.0,0.0,0.0,0.0,2.0079818080294825,3
2021-09-10,0,,0.0,0.0,0.0,0.0,2.0079818080294825,3
2021-09-11,0,,0.0,0.0,0.0,0.0,2.0079818080294825,3
2021-09-12,0,,0.0,0.0,0.0,0.0,2.0079818080294825,3
2021-09-13,0,,0.0,0.0,0.0,0.0,2.0079818080294825,3
2021-09-14,0,,0.0,0.0,0.0,0.0,2.0079818080294825,3
2021-09-15,0,,0.0,0.0,0.0,0.0,2.0079818080294825,3
2021-09-16,0,,0.0,0.0,0.0,0.0,2.0079818080294825,3
2021-09-17,0,,0.0,0.0,0.0,0.0,2.0079818080294825,3
2021-09-18,0,,0.0,0.0,0.0,0.0,2.0079818080294825,3
2021-09-19,0,,0.0,0.0,0.0,0.0,2.0079818080294825,3
2021-09-20,0,,0.0,0.0,0.0,0.0,2.0079818080294825,3
2021-09-21,0,,0.0,0.0,0.0,0.0,2.0079818080294825,3
2021-09-22,0,,0.0,0.0,0.0,0.0,2.0079818080294825,3
2021-09-23,0,,0.0,0.0,0.0,0.0,2.0079818080294825,3
2021-09-24,0,,0.0,0.0,0.0,0.0,2.0079818080294825,3
2021-09-25,0,,0.0,0.0,0.0,0.0,2.0079818080294825,3
2021-09-26,0,,0.0,0.0,0.0,0.0,2.0079818080294825,3
2021-09-27,0,,0.0,0.0,0.0,0.0,2.0079818080294825,3
2021-09-28,0,,0.0,0.0,0.0,0.0,2.0079818080294825,3
2021-09-29,0,,0.0,0.0,0.0,0.0,2.0079818080294825,3
2021-09-30,0,,0.0,0.0,0.0,0.0,2.0079818080294825,3
2021-10-01,0,,0.0,0.0,0.0,0.0,2.0079818080294825,3
2021-10-02,0,,0.0,0.0,0.0,0.0,2.0079818080294825,3
2021-10-03,0,,0.0,0.0,0.0,0.0,2.0079818080294825,3
2021-10-04,0,,0.0,0.0,0.0,0.0,2.0079818080294825,3
2021-10-05,0,,0.0,0.0,0.0,0.0,2.0079818080294825,3
2021-10-06,0,,0.0,0.0,0.0,0.0,2.0079818080294825,3
2021-10-07,0,,0.0,0.0,0.0,0.0,2.0079818080294825,3
2021-10-08,0,,0.0,0.0,0.0,0.0,2.0079818080294825,3
2021-10-09,1,BTCUSDT,-0.005290654802244665,1.0,0.001,-0.006290654802244665,1.9953502876259819,3
2021-10-10,1,BTCUSDT,0.05145264274867811,0.0,0.0,0.05145264274867811,2.098016333133674,3
2021-10-11,1,BTCUSDT,-0.025654869774244027,0.0,0.0,-0.025654869774244027,2.0441919973228924,3
2021-10-12,1,BTCUSDT,0.02446687702343686,0.0,0.0,0.02446687702343686,2.094206991533685,3
2021-10-13,1,BTCUSDT,-0.00033224676207577186,0.0,0.0,-0.00033224676207577186,2.0935111980416314,3
2021-10-14,1,ETHUSDT,0.020620868308175888,2.0,0.002,0.018620868308175886,2.132494194362056,3
2021-10-15,1,ETHUSDT,-0.010087904078325272,0.0,0.0,-0.010087904078325272,2.110981797481746,4
2021-10-16,1,BTCUSDT,0.01072285647592297,2.0,0.002,0.00872285647592297,2.1293955887244653,4
2021-10-17,1,ETHUSDT,-0.02648660592432761,2.0,0.002,-0.028486605924327613,2.06873633573147,4
2021-10-18,1,BTCUSDT,0.03661918818045651,2.0,0.002,0.034619188180456506,2.140354308233906,4
2021-10-19,1,BTCUSDT,0.026770445013028166,0.0,0.0,0.026770445013028166,2.1976525455508797,4
2021-10-20,1,ETHUSDT,-0.02599281448637991,2.0,0.002,-0.027992814486379913,2.136134065537753,4
2021-10-21,1,ETHUSDT,-0.01993343186141594,0.0,0.0,-0.01993343186141594,2.093553582695507,4
2021-10-22,1,ETHUSDT,0.04907104375409088,0.0,0.0,0.04907104375409088,2.196286442153492,4
2021-10-23,1,ETHUSDT,-0.020347386204380924,0.0,0.0,-0.020347386204380924,2.1515977536995488,4
2021-10-24,0,,0.0,1.0,0.001,-0.001,2.1494461559458493,4
2021-10-25,0,,0.0,0.0,0.0,0.0,2.1494461559458493,4
2021-10-26,0,,0.0,0.0,0.0,0.0,2.1494461559458493,4
2021-10-27,1,ETHUSDT,0.09281489036206025,1.0,0.001,0.09181489036206025,2.3467973190931697,4
2021-10-28,1,ETHUSDT,0.031000788610412444,0.0,0.0,0.031000788610412444,2.4195498866938596,4
2021-10-29,1,ETHUSDT,-0.021772436064260492,0.0,0.0,-0.021772436064260492,2.366870391481529,4
2021-10-30,1,ETHUSDT,-0.008205557663301555,0.0,0.0,-0.008205557663301555,2.347448900002666,4
2021-10-31,1,ETHUSDT,0.007515377133380463,0.0,0.0,0.007515377133380463,2.3650908637875254,4
2021-11-01,1,ETHUSDT,0.0626147431489803,0.0,0.0,0.0626147431489803,2.5131804207475814,4
2021-11-02,1,ETHUSDT,0.0029325321521866954,0.0,0.0,0.0029325321521866954,2.52055040313567,4
2021-11-03,1,ETHUSDT,-0.01543006723364515,0.0,0.0,-0.01543006723364515,2.481658140949495,4
2021-11-04,1,ETHUSDT,-0.012814629152398727,0.0,0.0,-0.012814629152398727,2.449856612190196,4
2021-11-05,1,ETHUSDT,0.009780431983979376,0.0,0.0,0.009780431983979376,2.4738172681562243,4
2021-11-06,1,ETHUSDT,0.020936254980079783,0.0,0.0,0.020936254980079783,2.525609737256467,4
2021-11-07,1,ETHUSDT,0.042360149070261865,0.0,0.0,0.042360149070261865,2.632594942219956,4
2021-11-08,1,ETHUSDT,-0.015734258461973516,0.0,0.0,-0.015734258461973516,2.5911730129733828,4
2021-11-09,0,,0.0,1.0,0.001,-0.001,2.5885818399604092,4
2021-11-10,1,ETHUSDT,0.019491097006122615,1.0,0.001,0.018491097006122614,2.6364475578714046,4
2021-11-11,1,ETHUSDT,-0.011345624072896743,0.0,0.0,-0.011345624072896743,2.606535414991889,4
2021-11-12,1,ETHUSDT,-0.004539745276993079,0.0,0.0,-0.004539745276993079,2.594702408152364,4
2021-11-13,1,BNBUSDT,0.002001539645881456,2.0,0.002,1.5396458814560116e-06,2.5947064030752407,4
2021-11-14,1,BNBUSDT,-0.02612169637369388,0.0,0.0,-0.02612169637369388,2.52692827023523,4
2021-11-15,1,BNBUSDT,-0.0711580940359734,0.0,0.0,-0.0711580940359734,2.347116870759672,4
2021-11-16,1,BNBUSDT,-0.01817564124341775,0.0,0.0,-0.01817564124341775,2.304456516560371,4
2021-11-17,1,BNBUSDT,-0.07993079584775098,0.0,0.0,-0.07993079584775098,2.1202594731951647,4
2021-11-18,1,ETHUSDT,0.07452275513522988,2.0,0.002,0.07252275513522988,2.274026531792849,4
2021-11-19,1,ETHUSDT,0.027337965334500502,0.0,0.0,0.027337965334500502,2.3361937902887364,4
2021-11-20,1,ETHUSDT,-0.03487172978375708,0.0,0.0,-0.03487172978375708,2.254726671711296,4
2021-11-21,1,ETHUSDT,-0.04047145463810775,0.0,0.0,-0.04047145463810775,2.163474603495801,4
2021-11-22,1,ETHUSDT,0.06203422932620639,0.0,0.0,0.06203422932620639,2.297684083190483,4
2021-11-23,1,ETHUSDT,-0.01614954925059453,0.0,0.0,-0.01614954925059453,2.2605775209266907,4
2021-11-24,1,ETHUSDT,0.05984269305001244,0.0,0.0,0.05984269305001244,2.395856567627265,4
2021-11-25,0,,0.0,1.0,0.001,-0.001,2.3934607110596375,4
2021-11-26,1,ETHUSDT,0.013384638226269452,1.0,0.001,0.012384638226269451,2.423102856074901,4
2021-11-27,1,ETHUSDT,0.04871205702160286,0.0,0.0,0.04871205702160286,2.54113718056923,4
2021-11-28,1,ETHUSDT,0.03486790941561613,0.0,0.0,0.03486790941561613,2.6297413215939724,4
2021-11-29,1,ETHUSDT,0.041788445572422894,0.0,0.0,0.041788445572422894,2.7396341236809536,4
2021-11-30,0,,0.0,1.0,0.001,-0.001,2.7368944895572724,4
2021-12-01,0,,0.0,0.0,0.0,0.0,2.7368944895572724,4
2021-12-02,0,,0.0,0.0,0.0,0.0,2.7368944895572724,4
2021-12-03,0,,0.0,0.0,0.0,0.0,2.7368944895572724,4
2021-12-04,0,,0.0,0.0,0.0,0.0,2.7368944895572724,4
