ts,full12,without_BNBUSDT,without_DOGEUSDT,without_BNBUSDT_and_DOGEUSDT
2024-05-12,30.252341476346853,46.79556604850132,33.030954883027725,43.343124858269555
2024-05-13,30.252341476346853,46.79556604850132,33.030954883027725,43.343124858269555
2024-05-14,30.252341476346853,46.79556604850132,33.030954883027725,43.343124858269555
2024-05-15,30.252341476346853,46.79556604850132,33.030954883027725,43.343124858269555
2024-05-16,30.252341476346853,46.79556604850132,33.030954883027725,43.343124858269555
2024-05-17,30.252341476346853,46.79556604850132,33.030954883027725,43.343124858269555
2024-05-18,30.252341476346853,46.79556604850132,33.030954883027725,43.343124858269555
2024-05-19,30.252341476346853,46.79556604850132,33.030954883027725,43.343124858269555
2024-05-20,29.657237730217677,45.87503509788146,32.381192119888134,42.49050801232168
2024-05-21,29.368497926786993,45.42840049431412,32.06593217785984,42.07682481489271
2024-05-22,29.23738115164056,45.225583673796976,31.922772604983273,41.88897123137327
2024-05-23,27.83326986336354,43.053646583195686,30.389696672659483,39.877273362291646
2024-05-24,28.05046685905978,43.389615829265,30.62684275178797,40.18845577145041
2024-05-25,27.733530362449084,42.899365420980985,30.280796310109466,39.7343746169229
2024-05-26,28.109514448018306,43.480953068442794,31.43891400397785,41.254053354145874
2024-05-27,27.782335559457756,42.97485930702994,31.1672995250719,40.89764160903513
2024-05-28,27.723041981076175,42.883141561295226,31.100781693503095,40.810357100028405
2024-05-29,27.485867667549858,42.51627057835639,30.834710367227878,40.46121906400155
2024-05-30,27.28328127474613,42.202901613762805,30.607441109367798,40.16299699156194
2024-05-31,27.363986423098833,42.327739656568376,30.697979269003113,40.28180090659885
2024-06-01,26.87152031376294,41.56597282393843,30.145511723473327,39.556854567904196
2024-06-02,27.158105942607236,42.009275261656185,30.467014576055877,39.497519286052345
2024-06-03,29.647633672028153,43.76465100641215,33.259863156146544,39.497519286052345
2024-06-04,30.214038807077834,43.69900402990253,33.8952783630089,39.497519286052345
2024-06-05,30.750178018880593,43.03968557574846,34.4967400855351,39.497519286052345
2024-06-06,29.57413071557132,42.97512604738484,33.1774046941873,39.497519286052345
2024-06-07,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-06-08,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-06-09,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-06-10,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-06-11,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-06-12,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-06-13,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-06-14,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-06-15,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-06-16,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-06-17,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-06-18,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-06-19,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-06-20,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-06-21,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-06-22,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-06-23,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-06-24,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-06-25,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-06-26,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-06-27,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-06-28,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-06-29,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-06-30,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-07-01,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-07-02,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-07-03,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-07-04,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-07-05,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-07-06,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-07-07,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-07-08,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-07-09,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-07-10,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-07-11,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-07-12,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-07-13,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-07-14,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-07-15,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-07-16,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-07-17,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-07-18,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-07-19,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-07-20,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-07-21,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-07-22,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-07-23,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-07-24,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-07-25,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-07-26,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-07-27,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-07-28,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-07-29,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-07-30,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-07-31,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-08-01,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-08-02,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-08-03,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-08-04,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-08-05,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-08-06,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-08-07,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-08-08,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-08-09,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-08-10,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-08-11,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-08-12,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-08-13,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-08-14,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-08-15,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-08-16,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-08-17,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-08-18,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-08-19,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-08-20,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-08-21,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-08-22,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-08-23,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-08-24,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-08-25,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-08-26,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-08-27,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-08-28,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-08-29,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-08-30,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-08-31,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-09-01,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-09-02,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-09-03,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-09-04,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-09-05,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-09-06,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-09-07,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-09-08,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-09-09,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-09-10,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-09-11,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-09-12,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-09-13,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-09-14,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-09-15,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-09-16,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-09-17,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-09-18,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-09-19,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-09-20,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-09-21,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-09-22,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-09-23,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-09-24,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-09-25,29.529769519497965,42.97512604738484,33.12763858714602,39.497519286052345
2024-09-26,29.870980994716078,43.47169633543366,33.5104228288364,39.95390641816833
2024-09-27,29.85173422861123,43.44368622181547,33.488831061549774,39.928162921764866
2024-09-28,30.121188954079035,43.83582781247016,33.79111580356248,40.288571871413296
2024-09-29,30.024955123554818,43.695777244379194,33.68315696712937,40.159854389396
2024-09-30,29.979917690869488,43.63023357851263,33.63263223167868,40.09961460781191
2024-10-01,29.979917690869488,43.63023357851263,33.63263223167868,40.09961460781191
2024-10-02,29.979917690869488,43.63023357851263,33.63263223167868,40.09961460781191
2024-10-03,29.979917690869488,43.63023357851263,33.63263223167868,40.09961460781191
2024-10-04,29.979917690869488,43.63023357851263,33.63263223167868,40.09961460781191
2024-10-05,29.979917690869488,43.63023357851263,33.63263223167868,40.09961460781191
2024-10-06,29.979917690869488,43.63023357851263,33.63263223167868,40.09961460781191
2024-10-07,29.979917690869488,43.63023357851263,33.63263223167868,40.09961460781191
2024-10-08,29.979917690869488,43.63023357851263,33.63263223167868,40.09961460781191
2024-10-09,29.979917690869488,43.63023357851263,33.63263223167868,40.09961460781191
2024-10-10,29.979917690869488,43.63023357851263,33.63263223167868,40.09961460781191
2024-10-11,29.979917690869488,43.63023357851263,33.63263223167868,40.09961460781191
2024-10-12,29.979917690869488,43.63023357851263,33.63263223167868,40.09961460781191
2024-10-13,29.979917690869488,43.63023357851263,33.63263223167868,40.09961460781191
2024-10-14,29.979917690869488,43.63023357851263,33.63263223167868,40.09961460781191
2024-10-15,29.979917690869488,43.63023357851263,33.63263223167868,40.09961460781191
2024-10-16,29.979917690869488,43.63023357851263,33.63263223167868,40.09961460781191
2024-10-17,29.979917690869488,43.63023357851263,33.63263223167868,40.09961460781191
2024-10-18,29.979917690869488,43.63023357851263,33.63263223167868,40.09961460781191
2024-10-19,29.979917690869488,43.63023357851263,33.63263223167868,40.09961460781191
2024-10-20,30.260192613787414,44.03812196830741,33.94705549005645,40.09961460781191
2024-10-21,30.623162095897236,44.56635701716968,34.35424870616192,40.09961460781191
2024-10-22,30.623162095897236,44.56635701716968,34.35424870616192,40.03946518590019
2024-10-23,30.57722735275339,44.499507481643924,34.30271733310268,39.97940598812134
2024-10-24,30.159827765032237,43.892059466088,34.30271733310268,39.97940598812134
2024-10-25,30.11458802338469,43.82622137688887,34.30271733310268,39.97940598812134
2024-10-26,30.11458802338469,43.82622137688887,34.30271733310268,39.97940598812134
2024-10-27,30.11458802338469,43.82622137688887,34.30271733310268,39.97940598812134
2024-10-28,30.454560080747342,44.320987921141835,34.30271733310268,39.97940598812134
2024-10-29,30.98563779712838,45.09387345915332,34.849446541925616,40.61661232932287
2024-10-30,30.839133599506024,44.88066365556394,34.68467374503708,40.42457160908966
2024-10-31,30.792874899106767,44.8133426600806,34.63264673441953,40.36393475167603
2024-11-01,30.792874899106767,44.8133426600806,34.63264673441953,40.36393475167603
2024-11-02,30.792874899106767,44.8133426600806,34.63264673441953,40.36393475167603
2024-11-03,30.792874899106767,44.8133426600806,34.63264673441953,40.36393475167603
2024-11-04,30.792874899106767,44.8133426600806,34.63264673441953,40.36393475167603
2024-11-05,30.792874899106767,44.8133426600806,34.63264673441953,40.36393475167603
2024-11-06,30.29189851132514,44.08426404680313,34.069200212548004,39.70724458244683
2024-11-07,30.443263400825828,44.3045476897603,34.239439813859924,39.90565679772452
2024-11-08,30.35802683322046,44.18050160689912,34.143574522151916,39.79392694903216
2024-11-09,31.904100739679937,46.43052665246535,35.88243884070466,41.82055247477706
2024-11-10,33.73569713574096,49.09607695202613,37.942429379186585,44.22144676166149
2024-11-11,32.14254239323017,46.77753444436506,36.15061339670935,42.13310670615422
2024-11-12,32.93168278549486,47.925982548718366,37.03815704174773,43.167528188644894
2024-11-13,31.820439998320133,46.308773893684716,35.788345875674686,41.710888251589445
2024-11-14,33.17103865382276,48.274320811391945,37.30735981215391,43.48128079158547
2024-11-15,33.00883111688826,48.038257697489435,37.124925520366624,43.26865581069275
2024-11-16,32.742488636889306,47.65064540535249,36.82537099515922,42.91952860124894
2024-11-17,32.96414399254593,47.97322384072198,37.07466605625371,43.210079007549034
2024-11-18,33.53817294939438,48.80861697709992,37.72027456611183,43.96252798919562
2024-11-19,34.25600578310998,49.8532900988969,38.52761883084499,44.90347805500281
2024-11-20,35.72038084005522,51.98441755694616,40.1745967177766,46.82301104580629
2024-11-21,35.92924510029119,52.28838091516025,40.40950567525131,47.09679462073214
2024-11-22,35.48614244967926,51.643526838347874,39.91114955825968,46.515966538385285
2024-11-23,35.56884816252387,51.76388972949707,40.00416840580967,46.624378890521584
2024-11-24,33.79221217156629,49.178324149606276,38.00599165706206,44.29552783483236
2024-11-25,33.41259934400654,48.625867785095444,37.57904233856526,43.79792352043411
2024-11-26,34.82879479903505,50.68687873025024,39.17183278315982,45.65430169654424
2024-11-27,34.749180922494716,50.571015435848885,39.08229131389418,45.549942187127485
2024-11-28,35.40897370337721,51.53122197944745,39.82435811905911,46.41481215605462
2024-11-29,35.02675951883288,50.974979820258056,39.39448306278135,45.913797929332986
2024-11-30,35.31485418851121,51.3942484073302,39.71850220531774,46.29143835710413
2024-12-01,37.66690528793908,54.81722441129332,42.36384646416612,49.3745553905406
2024-12-02,73.86803960087238,107.50128986359512,83.079145056876,96.82774799212804
2024-12-03,78.20970811445389,113.8197865760036,87.96220558180227,102.51889651820133
2024-12-04,77.13778392694535,112.25979888151774,86.7566159175147,101.11379621155235
2024-12-05,81.49211930992918,118.5967298830537,91.65392282946,106.821548730976
2024-12-06,81.43811552481705,118.51813734711476,91.59318494713372,106.75075945697182
2024-12-07,81.59971930441672,118.7533218037169,91.77494019500065,106.96259302031262
2024-12-08,75.64605673064068,110.08886543595948,85.07887516797383,99.15840947302186
2024-12-09,73.93933333322927,107.6050447246821,83.15932888690762,96.92120128515398
2024-12-10,78.08763918131365,113.64213778722086,87.82491504778928,102.35888604601828
2024-12-11,79.10250276568485,115.11908431165803,86.58812746661913,100.91742494110017
2024-12-12,79.61584440605253,115.8661582664888,86.89028324901794,101.26958388462862
2024-12-13,78.87181489871533,114.78336072417552,86.07827233435079,100.32319489424574
2024-12-14,80.6814511696423,117.41695211714783,88.05325368801947,102.62501199493046
2024-12-15,81.23473523220612,118.22215489101266,88.65709089243505,103.32877702064656
2024-12-16,79.33482093560116,117.95117908761348,86.58358287889304,100.91212827856509
2024-12-17,74.66435166239134,111.36120454067681,81.48637639841785,94.97139520749883
2024-12-18,72.62111155741924,108.31373042231353,79.25644700696016,92.3724392239185
2024-12-19,73.57640409819643,109.73854059826871,80.29902389693778,93.58755009555854
2024-12-20,72.9694202493068,108.83322968289738,79.6365803977693,92.81548013561134
2024-12-21,71.39012099139902,106.47771913770377,77.91298177392379,90.80664659411259
2024-12-22,71.16151965132993,106.13676230860256,77.66349330416138,90.51587077232773
2024-12-23,73.99811877957373,110.36752422760516,80.7592703263829,94.12396179375402
2024-12-24,74.5726371474206,111.2244131719231,81.3862819983232,94.85473638366096
2024-12-25,71.84412115276392,107.15485626814942,78.4084635829831,91.38412470500835
2024-12-26,70.72468709060209,105.48523049908248,77.18674768628597,89.96022946773331
2024-12-27,71.47541899141889,106.6049403324993,78.00607338700148,90.91514375359944
2024-12-28,68.54699942472934,104.85787217078578,74.81008636306335,89.42520386362702
2024-12-29,69.59783436862443,104.71074724898796,75.95693529249667,89.29973234820507
2024-12-30,69.29590432840668,103.96135388737329,75.62741813530737,88.66063246233965
2024-12-31,69.8425358391277,104.77799534149786,76.22399494930367,89.35708306739899
2025-01-01,69.68565062215181,107.4348417505749,76.05277524997982,91.62290276073675
2025-01-02,70.53717227152408,108.43008326970516,76.98209978153001,92.4716676068974
2025-01-03,70.39212744828222,108.48124215340609,76.82380232366457,92.51529707895973
2025-01-04,69.98560726341388,108.63930234007357,76.38013870025937,92.65009443964279
2025-01-05,71.9718333122973,112.91578520063288,78.54784470490658,96.29717733106322
2025-01-06,68.03820566508578,107.08310918086393,74.2548045065363,91.32293713964681
2025-01-07,67.64109145321815,104.99124981710025,73.82140627269472,89.53895138649396
2025-01-08,66.6158288713877,102.22111554706701,72.70246623249972,87.1765172010675
2025-01-09,67.3670402228142,104.62180580591814,73.52231519086061,89.22388104096618
2025-01-10,67.70620291576095,104.53649399240291,73.89246691979716,89.15112516524947
2025-01-11,65.61622459215897,101.30962559540686,71.61152887440129,86.39917761692926
2025-01-12,66.10351269301906,102.06198486877369,72.1433401165413,87.04080690051742
2025-01-13,69.87868556043504,107.89074676620166,76.26344764301307,92.01170903842346
2025-01-14,82.33858990285732,127.12849248734496,89.86180392052854,108.41810082737642
2025-01-15,84.2034353722777,130.00776201975944,91.89703889495364,110.87360807336678
2025-01-16,87.54142321951633,135.16152240673202,95.54001614015002,115.26885340619846
2025-01-17,104.47463277671496,161.3059269504423,114.02040011040548,137.5654026095477
2025-01-18,100.93906545058753,155.84710934391813,110.16179070036912,132.90999746721653
2025-01-19,101.86390916836416,157.27504231879718,111.17113668166448,134.12777153356583
2025-01-20,105.73267535631177,163.24830969974275,115.3933890788197,139.22191126971273
2025-01-21,103.30495561651544,159.49997795072687,112.74385044221007,136.0252477873725
2025-01-22,103.5078466686424,159.813236091612,112.96527949467469,136.29240153110828
2025-01-23,104.46428752002798,161.2899541618803,114.00910961552319,137.55178064827902
2025-01-24,104.34111647429205,161.09978149337854,113.8746845254935,137.38959702488486
2025-01-25,102.22250475877651,157.82870393573177,111.56249687705304,134.59994688808
2025-01-26,103.81057686999439,154.90572157276662,113.2956699231094,132.107160335324
2025-01-27,100.99287430246652,149.80846061479093,110.2205160259114,127.76009901435168
2025-01-28,102.01305062501864,151.569527282663,111.33390507920586,129.26197715217424
2025-01-29,102.68029945878426,152.56091602845706,112.06211992885035,130.1074562646661
2025-01-30,100.43165226483815,149.2199082836273,109.6080155597176,127.25816805667404
2025-01-31,98.67273281507758,146.6065309961618,107.68838498439604,125.02941982951629
2025-02-01,95.7949217096073,142.3307205366915,104.54763047809234,121.38291037720172
2025-02-02,99.35208825607273,147.6159075653131,108.429812612718,125.89023937127189
2025-02-03,95.85624185520436,142.4218291294069,104.6145533985179,121.46060987947689
2025-02-04,94.72798647403167,140.74548346842803,103.38321018563512,120.03098376390228
2025-02-05,94.67103933530002,140.66087222658425,103.32105983036944,119.95882535181177
2025-02-06,94.62441680694792,140.59160114274002,103.27017743724127,119.89974937910335
2025-02-07,94.56356729886105,140.50119181648614,103.20376815611544,119.82264622734134
2025-02-08,94.58122601044089,140.52742887684437,103.22304033067356,119.8450217955533
2025-02-09,95.53041362393863,141.93771821726654,104.25895449083296,121.04774896484531
2025-02-10,93.91002828628885,139.5301729263594,102.4905157835467,118.99453899602555
2025-02-11,95.96101753090795,142.57750332540252,104.72890234761729,121.5933724124658
2025-02-12,94.72378015128447,140.73923377442821,103.37861953439395,120.02565388119109
2025-02-13,95.59871489260334,142.03919926249446,104.33349639420432,121.13429433306545
2025-02-14,95.66654552375789,142.1399810412609,104.40752465827597,121.22024335077248
2025-02-15,94.24331808308057,140.0253701255251,102.85425801429592,119.41685455108433
2025-02-16,93.91179317695203,139.53279517559014,102.49244193092066,118.99677531044986
2025-02-17,93.80564480851044,139.37508145241506,102.37659486719711,118.86227342179765
2025-02-18,93.66493634129768,140.7920138242216,102.22302997489632,120.07066592096452
2025-02-19,95.13387364298174,143.21122812420535,103.8261829549415,122.13382748897237
2025-02-20,93.07933810133561,140.11840170100967,101.5839260713954,119.49619401727064
2025-02-21,93.43646391782988,140.6560064974562,101.97368220074652,119.95467574615783
2025-02-22,93.15290584533987,140.22914802685273,101.66421564393225,119.59064102978996
2025-02-23,88.59956378181242,133.37470508222367,96.69483819675303,113.74501451643954
2025-02-24,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-02-25,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-02-26,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-02-27,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-02-28,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-03-01,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-03-02,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-03-03,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-03-04,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-03-05,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-03-06,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-03-07,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-03-08,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-03-09,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-03-10,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-03-11,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-03-12,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-03-13,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-03-14,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-03-15,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-03-16,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-03-17,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-03-18,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-03-19,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-03-20,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-03-21,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-03-22,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-03-23,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-03-24,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-03-25,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-03-26,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-03-27,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-03-28,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-03-29,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-03-30,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-03-31,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-04-01,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-04-02,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-04-03,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-04-04,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-04-05,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-04-06,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-04-07,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-04-08,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-04-09,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-04-10,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-04-11,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-04-12,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-04-13,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-04-14,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-04-15,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-04-16,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-04-17,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-04-18,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-04-19,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-04-20,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-04-21,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-04-22,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-04-23,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-04-24,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-04-25,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-04-26,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-04-27,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-04-28,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-04-29,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-04-30,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-05-01,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-05-02,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-05-03,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-05-04,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
