ts,always_daily,soft_kill_4h,phase20_btc_3d_neg,phase20_combo_all_2d
2021-11-27 08:00:00,7.21496353440831,3.957651232093189,6.3381391114582835,5.379679325854868
2021-11-27 12:00:00,7.21496353440831,3.957651232093189,6.3381391114582835,5.379679325854868
2021-11-27 16:00:00,7.21496353440831,3.957651232093189,6.3381391114582835,5.379679325854868
2021-11-27 20:00:00,7.21496353440831,3.957651232093189,6.3381391114582835,5.379679325854868
2021-11-28 00:00:00,7.21496353440831,3.957651232093189,6.3381391114582835,5.379679325854868
2021-11-28 04:00:00,7.21496353440831,3.957651232093189,6.3381391114582835,5.379679325854868
2021-11-28 08:00:00,7.21496353440831,3.957651232093189,6.3381391114582835,5.379679325854868
2021-11-28 12:00:00,7.21496353440831,3.957651232093189,6.3381391114582835,5.379679325854868
2021-11-28 16:00:00,7.21496353440831,3.957651232093189,6.3381391114582835,5.379679325854868
2021-11-28 20:00:00,7.21496353440831,3.957651232093189,6.3381391114582835,5.379679325854868
2021-11-29 00:00:00,7.277836159839527,3.9835170513363627,6.3381391114582835,5.426558920128836
2021-11-29 04:00:00,7.187338695902976,3.946366772450938,6.3381391114582835,5.359081470872166
2021-11-29 08:00:00,7.253313187172063,3.9735353341943234,6.3381391114582835,5.408273903380172
2021-11-29 12:00:00,7.338558118081615,4.008559715772363,6.3381391114582835,5.471834916580171
2021-11-29 16:00:00,7.434726310349865,4.047957367388216,6.3381391114582835,5.543540620050892
2021-11-29 20:00:00,7.419186172827304,4.041611557379672,6.3381391114582835,5.531953457322714
2021-11-30 00:00:00,7.381682417902026,4.026288892013798,6.306100015743306,5.503989604969025
2021-11-30 04:00:00,7.6788520014201165,4.147855750904414,6.559969121620456,5.725567587602069
2021-11-30 08:00:00,7.717961626315433,4.163700021881484,6.593380096545352,5.754728821680091
2021-11-30 12:00:00,7.800563562899295,4.197121704491533,6.663946133405545,5.816319144125458
2021-11-30 16:00:00,7.745411966115781,4.174865815987682,6.6168306567899,5.775196565530405
2021-11-30 20:00:00,7.9613847492737895,4.289712046583748,6.8013341201155315,5.93623193472687
2021-12-01 00:00:00,7.949442672149879,4.283277478513873,6.791132118935359,5.927327586824781
2021-12-01 04:00:00,7.949442672149879,4.283277478513873,6.791132118935359,5.927327586824781
2021-12-01 08:00:00,7.949442672149879,4.283277478513873,6.791132118935359,5.927327586824781
2021-12-01 12:00:00,7.949442672149879,4.283277478513873,6.791132118935359,5.927327586824781
2021-12-01 16:00:00,7.949442672149879,4.283277478513873,6.791132118935359,5.927327586824781
2021-12-01 20:00:00,7.949442672149879,4.283277478513873,6.791132118935359,5.927327586824781
2021-12-02 00:00:00,7.949442672149879,4.283277478513873,6.791132118935359,5.927327586824781
2021-12-02 04:00:00,7.949442672149879,4.283277478513873,6.791132118935359,5.927327586824781
2021-12-02 08:00:00,7.949442672149879,4.283277478513873,6.791132118935359,5.927327586824781
2021-12-02 12:00:00,7.949442672149879,4.283277478513873,6.791132118935359,5.927327586824781
2021-12-02 16:00:00,7.949442672149879,4.283277478513873,6.791132118935359,5.927327586824781
2021-12-02 20:00:00,7.949442672149879,4.283277478513873,6.791132118935359,5.927327586824781
2021-12-03 00:00:00,8.080831948044947,4.33637334474968,6.791132118935359,5.927327586824781
2021-12-03 04:00:00,8.130149681794897,4.356222177218145,6.791132118935359,5.927327586824781
2021-12-03 08:00:00,8.046066988188427,4.322432864387694,6.791132118935359,5.927327586824781
2021-12-03 12:00:00,7.801095294315729,4.223731812495401,6.791132118935359,5.927327586824781
2021-12-03 16:00:00,7.590080072861029,4.192001623671751,6.791132118935359,5.927327586824781
2021-12-03 20:00:00,7.269110559767097,4.147683753928524,6.791132118935359,5.927327586824781
2021-12-04 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-04 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-04 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-04 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-04 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-04 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-05 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-05 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-05 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-05 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-05 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-05 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-06 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-06 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-06 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-06 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-06 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-06 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-07 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-07 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-07 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-07 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-07 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-07 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-08 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-08 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-08 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-08 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-08 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-08 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-09 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-09 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-09 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-09 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-09 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-09 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-10 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-10 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-10 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-10 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-10 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-10 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-11 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-11 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-11 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-11 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-11 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-11 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-12 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-12 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-12 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-12 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-12 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-12 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-13 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-13 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-13 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-13 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-13 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-13 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-14 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-14 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-14 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-14 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-14 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-14 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-15 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-15 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-15 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-15 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-15 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-15 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-16 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-16 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-16 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-16 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-16 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-16 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-17 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-17 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-17 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-17 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-17 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-17 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-18 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-18 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-18 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-18 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-18 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-18 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-19 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-19 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-19 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-19 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-19 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-19 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-20 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-20 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-20 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-20 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-20 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-20 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-21 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-21 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-21 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-21 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-21 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-21 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-22 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-22 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-22 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-22 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-22 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-22 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-23 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-23 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-23 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-23 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-23 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-23 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-24 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-24 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-24 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-24 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-24 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-24 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-25 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-25 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-25 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-25 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-25 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-25 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-26 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-26 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-26 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-26 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-26 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-26 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-27 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-27 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-27 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-27 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-27 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-27 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-28 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-28 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-28 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-28 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-28 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-28 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-29 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-29 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-29 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-29 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-29 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-29 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-30 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-30 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-30 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-30 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-30 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-30 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-31 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-31 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-31 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-31 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-31 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2021-12-31 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-01 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-01 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-01 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-01 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-01 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-01 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-02 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-02 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-02 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-02 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-02 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-02 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-03 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-03 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-03 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-03 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-03 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-03 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-04 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-04 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-04 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-04 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-04 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-04 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-05 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-05 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-05 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-05 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-05 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-05 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-06 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-06 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-06 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-06 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-06 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-06 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-07 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-07 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-07 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-07 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-07 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-07 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-08 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-08 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-08 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-08 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-08 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-08 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-09 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-09 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-09 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-09 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-09 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-09 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-10 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-10 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-10 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-10 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-10 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-10 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-11 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-11 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-11 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-11 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-11 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-11 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-12 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-12 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-12 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-12 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-12 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-12 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-13 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-13 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-13 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-13 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-13 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-13 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-14 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-14 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-14 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-14 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-14 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-14 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-15 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-15 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-15 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-15 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-15 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-15 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-16 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-16 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-16 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-16 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-16 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-16 20:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-17 00:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-17 04:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-17 08:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-17 12:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
2022-01-17 16:00:00,7.258206893927447,4.146128372520801,6.791132118935359,5.927327586824781
